run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107040 HS068_r06c04_Dep00Ch15_F02/0/03/0    31.86     0.66     740.40    39.55  -0.0141   0   Good 
01107040 HS078_r07c01_Dep00Ch16_F01/1/00/1    78.44     0.61     905.40    44.17  -0.0064   0   Good 
01107040 HS079_r07c02_Dep00Ch17_F01/1/01/1    50.12     0.62    2876.40   104.03   0.0188   0   Good 
01107040 HS080_r07c03_Dep00Ch18_F01/1/02/1    50.87     0.66    2905.20    93.60   0.0150   0   Good 
01107040 HS081_r07c04_Dep00Ch19_F01/1/03/1    52.28     0.69     835.20    39.96  -0.0120   0   Good 
01107040 HS091_r08c01_Dep00Ch20_F01/1/00/0    45.28     0.61    2592.60    87.48   0.0145   0   Good 
01107040 HS092_r08c02_Dep00Ch21_F01/1/01/0    65.59     0.57   12030.00     0.00  -0.0042   0   Good 
01107040 HS093_r08c03_Dep00Ch22_F01/1/02/0    59.08     0.58   10971.00   240.51   0.0174   0   Good 
01107040 HS094_r08c04_Dep00Ch23_F01/1/03/0    72.14     0.62    4176.60   119.37   0.0166   0   Good 
01107040 HS104_r09c01_Dep00Ch24_F08/0/00/1    51.29     0.59    3757.80   102.05   0.0139   0   Good 
01107040 HS105_r09c02_Dep00Ch25_F08/0/01/1    36.51     0.65   12030.00     0.00  -0.0042   0   Good 
01107040 HS106_r09c03_Dep00Ch26_F08/0/02/1    30.78     0.59   12030.00     0.00  -0.0042   0   Good 
01107040 HS107_r09c04_Dep00Ch27_F08/0/03/1    52.82     0.64    6399.00   153.53   0.0162   0   Good 
01107040 HS117_r10c01_Dep00Ch28_F08/0/00/0    23.91     0.62     752.40    39.73  -0.0137   0   Good 
01107040 HS118_r10c02_Dep00Ch29_F08/0/01/0    53.97     0.66    2229.60    76.94   0.0121   0   Good 
01107040 HS119_r10c03_Dep00Ch30_F08/0/02/0    48.97     0.62    2576.40    76.99   0.0105   0   Good 
01107040 HS120_r10c04_Dep00Ch31_F08/0/03/0    41.35     0.69    1513.80    58.08   0.0053   0   Good 
01107040 HS030_r03c05_Dep01Ch00_F00/0/04/1    71.36     0.68   12030.00     0.00  -0.0042   0   Good 
01107040 HS031_r03c06_Dep01Ch01_F00/0/05/1    51.86     0.67   12030.00     0.00  -0.0042   0   Good 
01107040 HS032_r03c07_Dep01Ch02_F00/0/06/1    52.84     0.62    9311.40   199.48   0.0161   0   Good 
01107040 HS033_r03c08_Dep01Ch03_F00/0/07/1    28.01     0.69   12030.00     0.00  -0.0042   0   Good 
01107040 HS043_r04c05_Dep01Ch04_F00/0/04/0    58.23     0.69    2841.60    80.95   0.0109   0   Good 
01107040 HS044_r04c06_Dep01Ch05_F00/0/05/0    70.95     0.64    3625.20    97.00   0.0130   0   Good 
01107040 HS045_r04c07_Dep01Ch06_F00/0/06/0    57.40     0.70    1480.20    58.21   0.0055   0   Good 
01107040 HS046_r04c08_Dep01Ch07_F00/0/07/0    52.90     0.67    2796.00    77.54   0.0098   0   Good 
01107040 HS056_r05c05_Dep01Ch08_F02/0/04/1    53.55     0.65     847.80    40.39  -0.0113   0   Good 
01107040 HS057_r05c06_Dep01Ch09_F02/0/05/1    51.28     0.68     706.80    38.96  -0.0156   0   Good 
01107040 HS058_r05c07_Dep01Ch10_F02/0/06/1    61.51     0.67     766.20    43.15  -0.0089   0   Good 
01107040 HS059_r05c08_Dep01Ch11_F02/0/07/1    29.71     0.68     568.20    33.36  -0.0293   0   Good 
01107040 HS069_r06c05_Dep01Ch12_F02/0/04/0    45.42     0.61     786.00    38.88  -0.0141   0   Good 
01107040 HS070_r06c06_Dep01Ch13_F02/0/05/0    70.57     0.67     689.40    33.40  -0.0241   0   Good 
01107040 HS071_r06c07_Dep01Ch14_F02/0/06/0    30.44     0.67     496.20    29.22  -0.0419   0   Good 
01107040 HS072_r06c08_Dep01Ch15_F02/0/07/0    34.37     0.63     629.40    36.49  -0.0215   0   Good 
01107040 HS082_r07c05_Dep01Ch16_F01/1/04/1    67.98     0.63    2400.00    63.21   0.0055   0   Good 
01107040 HS083_r07c06_Dep01Ch17_F01/1/05/1    66.36     0.63    3900.60   103.05   0.0136   0   Good 
01107040 HS084_r07c07_Dep01Ch18_F01/1/06/1    51.38     0.70     759.60    43.86  -0.0081   0   Good 
01107040 HS085_r07c08_Dep01Ch19_F01/1/07/1     5.80     0.69    1790.40    61.32   0.0063   1   Ped 
01107040 HS095_r08c05_Dep01Ch20_F01/1/04/0    55.04     0.62   12021.00    89.55   0.0033   0   Good 
01107040 HS096_r08c06_Dep01Ch21_F01/1/05/0    94.14     0.66   12030.00     0.00  -0.0042   0   Good 
01107040 HS097_r08c07_Dep01Ch22_F01/1/06/0    68.64     0.68    4724.40   131.49   0.0172   0   Good 
01107040 HS098_r08c08_Dep01Ch23_F01/1/07/0    67.86     0.66   12002.40   188.87   0.0116   0   Good 
01107040 HS108_r09c05_Dep01Ch24_F08/0/04/1    32.26     0.65   12030.00     0.00  -0.0042   0   Good 
01107040 HS109_r09c06_Dep01Ch25_F08/0/05/1    33.90     0.65   12030.00     0.00  -0.0042   0   Good 
01107040 HS110_r09c07_Dep01Ch26_F08/0/06/1    55.12     0.70    8227.20   187.98   0.0168   0   Good 
01107040 HS111_r09c08_Dep01Ch27_F08/0/07/1    33.48     0.65   12030.00     0.00  -0.0042   0   Good 
01107040 HS121_r10c05_Dep01Ch28_F08/0/04/0    68.56     0.67    3055.80   100.49   0.0165   0   Good 
01107040 HS122_r10c06_Dep01Ch29_F08/0/05/0    35.48     0.67    2742.00    90.60   0.0148   0   Good 
01107040 HS123_r10c07_Dep01Ch30_F08/0/06/0    15.69     0.69    1770.00    56.92   0.0039   0   Good 
01107040 HS124_r10c08_Dep01Ch31_F08/0/07/0    35.39     0.68    2004.60    79.19   0.0146   0   Good 
01107040 HS034_r03c09_Dep02Ch00_F00/0/08/1    89.90     0.63   12030.00     0.00  -0.0042   0   Good 
01107040 HS035_r03c10_Dep02Ch01_F00/0/09/1    54.32     0.61    9948.60   225.57   0.0176   0   Good 
01107040 HS036_r03c11_Dep02Ch02_F00/0/10/1    61.48     0.61   12030.00     0.00  -0.0042   0   Good 
01107040 HS037_r03c12_Dep02Ch03_F00/0/11/1    63.28     0.60    9127.20   219.11   0.0185   0   Good 
01107040 HS047_r04c09_Dep02Ch04_F00/0/08/0    45.22     0.62    2941.20    86.73   0.0125   0   Good 
01107040 HS048_r04c10_Dep02Ch05_F00/0/09/0    92.86     0.53      30.00     0.00  -1.6667   4   Led 
01107040 HS049_r04c11_Dep02Ch06_F00/0/10/0    57.27     0.62    1981.20    67.61   0.0089   0   Good 
01107040 HS050_r04c12_Dep02Ch07_F00/0/11/0    73.06     0.61    2265.00    70.68   0.0091   0   Good 
01107040 HS060_r05c09_Dep02Ch08_F02/0/08/1   104.47     0.63     803.40    44.01  -0.0075   0   Good 
01107040 HS061_r05c10_Dep02Ch09_F02/0/09/1    83.90     0.58     679.80    38.00  -0.0177   0   Good 
01107040 HS062_r05c11_Dep02Ch10_F02/0/10/1    77.68     0.60     424.20    30.89  -0.0450   0   Good 
01107040 HS063_r05c12_Dep02Ch11_F02/0/11/1    41.11     0.65     408.60    30.23  -0.0484   0   Good 
01107040 HS073_r06c09_Dep02Ch12_F02/0/08/0    55.98     0.67     880.80    45.99  -0.0045   0   Good 
01107040 HS074_r06c10_Dep02Ch13_F02/0/09/0    80.10     0.61     660.00    38.42  -0.0175   0   Good 
01107040 HS075_r06c11_Dep02Ch14_F02/0/10/0    69.91     0.68     610.20    37.04  -0.0212   0   Good 
01107040 HS076_r06c12_Dep02Ch15_F02/0/11/0    79.76     0.58     692.40    39.73  -0.0148   0   Good 
01107040 HS086_r07c09_Dep02Ch16_F01/1/08/1    71.46     0.65    2494.20    73.61   0.0095   0   Good 
01107040 HS087_r07c10_Dep02Ch17_F01/1/09/1    62.88     0.64     819.60    44.67  -0.0065   0   Good 
01107040 HS088_r07c11_Dep02Ch18_F01/1/10/1    84.70     0.65    1537.80    48.49  -0.0010   0   Good 
01107040 HS089_r07c12_Dep02Ch19_F01/1/11/1    62.06     0.67    1467.60    50.14   0.0001   0   Good 
01107040 HS099_r08c09_Dep02Ch20_F01/1/08/0    67.21     0.66   11978.40   215.50   0.0138   0   Good 
01107040 HS100_r08c10_Dep02Ch21_F01/1/09/0    64.41     0.61    4639.80   115.43   0.0141   0   Good 
01107040 HS101_r08c11_Dep02Ch22_F01/1/10/0    55.64     0.65   12028.20    17.91  -0.0027   0   Good 
01107040 HS102_r08c12_Dep02Ch23_F01/1/11/0    67.22     0.62   12030.00     0.00  -0.0042   0   Good 
01107040 HS112_r09c09_Dep02Ch24_F08/0/08/1    59.07     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS113_r09c10_Dep02Ch25_F08/0/09/1    46.12     0.62    6773.40   139.14   0.0132   0   Good 
01107040 HS114_r09c11_Dep02Ch26_F08/0/10/1    75.81     0.63   12024.60    53.73   0.0003   0   Good 
01107040 HS115_r09c12_Dep02Ch27_F08/0/11/1    51.68     0.60    9902.40   184.23   0.0136   0   Good 
01107040 HS125_r10c09_Dep02Ch28_F08/0/08/0    73.65     0.62    1899.60    76.24   0.0138   0   Good 
01107040 HS126_r10c10_Dep02Ch29_F08/0/09/0    52.02     0.66    1949.40    72.74   0.0117   0   Good 
01107040 HS127_r10c11_Dep02Ch30_F08/0/10/0    85.26     0.64    2461.80    71.73   0.0088   0   Good 
01107040 HS128_r10c12_Dep02Ch31_F08/0/11/0    64.56     0.61    2245.80    56.45   0.0029   0   Good 
01107040 HS130_r11c01_Dep03Ch00_F08/1/00/1    70.77     0.60     873.00    45.99  -0.0046   0   Good 
01107040 HS131_r11c02_Dep03Ch01_F08/1/01/1    87.66     0.57    2440.20    87.38   0.0153   0   Good 
01107040 HS132_r11c03_Dep03Ch02_F08/1/02/1    70.02     0.65    3283.80    97.43   0.0144   0   Good 
01107040 HS133_r11c04_Dep03Ch03_F08/1/03/1    86.69     0.59    1332.00    52.65   0.0020   0   Good 
01107040 HS143_r12c01_Dep03Ch04_F08/1/00/0    69.97     0.66    3017.40   101.57   0.0171   0   Good 
01107040 HS144_r12c02_Dep03Ch05_F08/1/01/0    39.04     0.60   12030.00     0.00  -0.0042   0   Good 
01107040 HS145_r12c03_Dep03Ch06_F08/1/02/0    51.32     0.61   12030.00     0.00  -0.0042   0   Good 
01107040 HS146_r12c04_Dep03Ch07_F08/1/03/0    56.95     0.63    6734.40   174.64   0.0185   0   Good 
01107040 HS156_r13c01_Dep03Ch08_F03/0/00/1    73.09     0.59    3492.60   108.43   0.0167   0   Good 
01107040 HS157_r13c02_Dep03Ch09_F03/0/01/1    67.48     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS158_r13c03_Dep03Ch10_F03/0/02/1    95.07     0.61   12030.00     0.00  -0.0042   0   Good 
01107040 HS159_r13c04_Dep03Ch11_F03/0/03/1    61.35     0.64    6571.80   160.43   0.0168   0   Good 
01107040 HS169_r14c01_Dep03Ch12_F03/0/00/0    67.78     0.63     340.20    29.46  -0.0604   0   Good 
01107040 HS170_r14c02_Dep03Ch13_F03/0/01/0    85.65     0.63    1982.40    69.67   0.0099   0   Good 
01107040 HS171_r14c03_Dep03Ch14_F03/0/02/0    60.13     0.65    2395.80    68.54   0.0077   0   Good 
01107040 HS172_r14c04_Dep03Ch15_F03/0/03/0    76.57     0.61    1098.00    48.00  -0.0018   0   Good 
01107040 HS182_r15c01_Dep03Ch16_F05/0/00/1   112.67     0.61     407.40    34.25  -0.0387   0   Good 
01107040 HS183_r15c02_Dep03Ch17_F05/0/01/1    51.13     0.62     443.40    30.47  -0.0440   0   Good 
01107040 HS184_r15c03_Dep03Ch18_F05/0/02/1    88.26     0.64     615.60    35.11  -0.0242   0   Good 
01107040 HS185_r15c04_Dep03Ch19_F05/0/03/1    52.90     0.64     888.00    50.56   0.0006   0   Good 
01107040 HS195_r16c01_Dep03Ch20_F05/0/00/0    47.88     0.64     490.20    32.92  -0.0348   0   Good 
01107040 HS196_r16c02_Dep03Ch21_F05/0/01/0    46.71     0.66     624.00    33.41  -0.0266   0   Good 
01107040 HS197_r16c03_Dep03Ch22_F05/0/02/0    98.01     0.61     708.00    38.42  -0.0164   0   Good 
01107040 HS198_r16c04_Dep03Ch23_F05/0/03/0    77.39     0.60     621.00    33.27  -0.0269   0   Good 
01107040 HS208_r17c01_Dep03Ch24_F04/1/00/1    82.44     0.59     661.80    38.38  -0.0176   0   Good 
01107040 HS209_r17c02_Dep03Ch25_F04/1/01/1   112.98     0.62    1625.40    55.70   0.0035   0   Good 
01107040 HS210_r17c03_Dep03Ch26_F04/1/02/1    73.09     0.62    3649.80    98.61   0.0133   0   Good 
01107040 HS211_r17c04_Dep03Ch27_F04/1/03/1    64.43     0.74    1123.80    50.81   0.0007   0   Good 
01107040 HS221_r18c01_Dep03Ch28_F04/1/00/0    81.90     0.60    2719.80    91.02   0.0151   0   Good 
01107040 HS222_r18c02_Dep03Ch29_F04/1/01/0    70.98     0.60   11946.00   200.44   0.0126   0   Good 
01107040 HS223_r18c03_Dep03Ch30_F04/1/02/0    83.01     0.66   12030.00     0.00  -0.0042   0   Good 
01107040 HS224_r18c04_Dep03Ch31_F04/1/03/0    75.55     0.64    4989.00   118.30   0.0137   0   Good 
01107040 HS134_r11c05_Dep04Ch00_F08/1/04/1    39.54     0.74    2445.60    82.10   0.0131   0   Good 
01107040 HS135_r11c06_Dep04Ch01_F08/1/05/1    50.95     0.56      30.00     0.00  -1.6667   4   Led 
01107040 HS136_r11c07_Dep04Ch02_F08/1/06/1    89.62     0.73    1063.20    52.02   0.0019   0   Good 
01107040 HS137_r11c08_Dep04Ch03_F08/1/07/1    26.90     0.69    2005.80    72.13   0.0110   0   Good 
01107040 HS147_r12c05_Dep04Ch04_F08/1/04/0    29.68     0.70   12030.00     0.00  -0.0042   0   Good 
01107040 HS148_r12c06_Dep04Ch05_F08/1/05/0    58.65     0.73   12030.00     0.00  -0.0042   0   Good 
01107040 HS149_r12c07_Dep04Ch06_F08/1/06/0    12.03     0.77    5891.40   170.28   0.0204   0   Good 
01107040 HS150_r12c08_Dep04Ch07_F08/1/07/0    61.97     0.66   12030.00     0.00  -0.0042   0   Good 
01107040 HS160_r13c05_Dep04Ch08_F03/0/04/1   103.01     0.61   12030.00     0.00  -0.0042   0   Good 
01107040 HS161_r13c06_Dep04Ch09_F03/0/05/1    63.20     0.65   12030.00     0.00  -0.0042   0   Good 
01107040 HS162_r13c07_Dep04Ch10_F03/0/06/1    57.16     0.68    6658.20   168.74   0.0178   0   Good 
01107040 HS163_r13c08_Dep04Ch11_F03/0/07/1    39.18     0.74   12024.00    59.70   0.0008   0   Good 
01107040 HS173_r14c05_Dep04Ch12_F03/0/04/0    20.11     0.69    2457.60    83.75   0.0137   0   Good 
01107040 HS174_r14c06_Dep04Ch13_F03/0/05/0    47.76     0.70    2670.00    78.69   0.0107   0   Good 
01107040 HS175_r14c07_Dep04Ch14_F03/0/06/0    77.59     0.68    1161.60    47.26  -0.0024   0   Good 
01107040 HS176_r14c08_Dep04Ch15_F03/0/07/0    91.63     0.59    2349.60    74.08   0.0102   0   Good 
01107040 HS186_r15c05_Dep04Ch16_F05/0/04/1    63.77     0.70    1058.40    48.76  -0.0012   0   Good 
01107040 HS187_r15c06_Dep04Ch17_F05/0/05/1  2449.69     0.83     442.80    24.42  -0.0578   1   Ped 
01107040 HS188_r15c07_Dep04Ch18_F05/0/06/1    66.67     0.73     619.20    34.34  -0.0253   0   Good 
01107040 HS189_r15c08_Dep04Ch19_F05/0/07/1    78.88     0.71     879.00    43.58  -0.0073   0   Good 
01107040 HS199_r16c05_Dep04Ch20_F05/0/04/0    35.98     0.69     963.60    50.43   0.0004   0   Good 
01107040 HS200_r16c06_Dep04Ch21_F05/0/05/0    84.80     0.70     646.20    32.70  -0.0268   0   Good 
01107040 HS201_r16c07_Dep04Ch22_F05/0/06/0    71.56     0.71     568.80    36.97  -0.0229   0   Good 
01107040 HS202_r16c08_Dep04Ch23_F05/0/07/0    12.96     0.68     688.20    38.38  -0.0169   0   Good 
01107040 HS212_r17c05_Dep04Ch24_F04/1/04/1    53.39     0.66    1950.00    79.60   0.0152   0   Good 
01107040 HS213_r17c06_Dep04Ch25_F04/1/05/1    46.21     0.68    2231.40    70.84   0.0093   0   Good 
01107040 HS214_r17c07_Dep04Ch26_F04/1/06/1    35.62     0.70     714.60    37.08  -0.0181   0   Good 
01107040 HS215_r17c08_Dep04Ch27_F04/1/07/1    13.02     0.73    1401.60    49.49  -0.0004   0   Good 
01107040 HS225_r18c05_Dep04Ch28_F04/1/04/0    26.16     0.71   12030.00     0.00  -0.0042   0   Good 
01107040 HS226_r18c06_Dep04Ch29_F04/1/05/0    65.74     0.75   12030.00     0.00  -0.0042   0   Good 
01107040 HS227_r18c07_Dep04Ch30_F04/1/06/0    32.49     0.72    6063.00   157.69   0.0178   0   Good 
01107040 HS228_r18c08_Dep04Ch31_F04/1/07/0    33.48     0.72   12030.00     0.00  -0.0042   0   Good 
01107040 HS138_r11c09_Dep05Ch00_F08/1/08/1    86.84     0.63    3873.60   110.90   0.0157   0   Good 
01107040 HS139_r11c10_Dep05Ch01_F08/1/09/1    75.46     0.61     814.20    41.79  -0.0101   0   Good 
01107040 HS140_r11c11_Dep05Ch02_F08/1/10/1    69.76     0.60    1903.20    67.66   0.0093   0   Good 
01107040 HS141_r11c12_Dep05Ch03_F08/1/11/1    63.57     0.64    2827.80    84.71   0.0123   0   Good 
01107040 HS151_r12c09_Dep05Ch04_F08/1/08/0   106.94     0.60   12030.00     0.00  -0.0042   0   Good 
01107040 HS152_r12c10_Dep05Ch05_F08/1/09/0    69.72     0.62    4359.60   116.88   0.0153   0   Good 
01107040 HS153_r12c11_Dep05Ch06_F08/1/10/0    57.95     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS154_r12c12_Dep05Ch07_F08/1/11/0    71.99     0.63   12030.00     0.00  -0.0042   0   Good 
01107040 HS164_r13c09_Dep05Ch08_F03/0/08/1    74.60     0.58   12030.00     0.00  -0.0042   0   Good 
01107040 HS165_r13c10_Dep05Ch09_F03/0/09/1    86.60     0.56    7191.00   182.26   0.0184   0   Good 
01107040 HS166_r13c11_Dep05Ch10_F03/0/10/1   110.09     0.60   12030.00     0.00  -0.0042   0   Good 
01107040 HS167_r13c12_Dep05Ch11_F03/0/11/1    56.62     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS177_r14c09_Dep05Ch12_F03/0/08/0    83.15     0.60    1749.60    57.69   0.0044   0   Good 
01107040 HS178_r14c10_Dep05Ch13_F03/0/09/0   103.21     0.66     930.60    40.24  -0.0105   0   Good 
01107040 HS179_r14c11_Dep05Ch14_F03/0/10/0    79.10     0.65    1854.00    61.19   0.0060   0   Good 
01107040 HS180_r14c12_Dep05Ch15_F03/0/11/0    85.26     0.63    1735.20    58.90   0.0051   0   Good 
01107040 HS190_r15c09_Dep05Ch16_F05/0/08/1    91.07     0.60     659.40    36.49  -0.0205   0   Good 
01107040 HS191_r15c10_Dep05Ch17_F05/0/09/1    71.16     0.59     627.00    33.27  -0.0267   0   Good 
01107040 HS192_r15c11_Dep05Ch18_F05/0/10/1   107.95     0.62     519.60    36.71  -0.0256   0   Good 
01107040 HS193_r15c12_Dep05Ch19_F05/0/11/1    66.87     0.61     435.00    29.85  -0.0463   0   Good 
01107040 HS203_r16c09_Dep05Ch20_F05/0/08/0    60.32     0.61     693.00    34.34  -0.0226   0   Good 
01107040 HS204_r16c10_Dep05Ch21_F05/0/09/0    72.25     0.60     678.60    40.42  -0.0141   0   Good 
01107040 HS205_r16c11_Dep05Ch22_F05/0/10/0    79.21     0.65     713.40    37.85  -0.0170   0   Good 
01107040 HS206_r16c12_Dep05Ch23_F05/0/11/0    61.48     0.61     520.80    41.03  -0.0172   0   Good 
01107040 HS216_r17c09_Dep05Ch24_F04/1/08/1   110.15     0.59    2391.00    80.67   0.0128   0   Good 
01107040 HS217_r17c10_Dep05Ch25_F04/1/09/1    53.34     0.62     622.20    34.63  -0.0247   0   Good 
01107040 HS218_r17c11_Dep05Ch26_F04/1/10/1   101.47     0.61    1512.60    62.52   0.0083   0   Good 
01107040 HS219_r17c12_Dep05Ch27_F04/1/11/1    82.25     0.60    2794.20    83.25   0.0119   0   Good 
01107040 HS229_r18c09_Dep05Ch28_F04/1/08/0    85.83     0.63   12030.00     0.00  -0.0042   0   Good 
01107040 HS230_r18c10_Dep05Ch29_F04/1/09/0   117.17     0.62    7300.80   199.97   0.0205   0   Good 
01107040 HS231_r18c11_Dep05Ch30_F04/1/10/0    73.03     0.62   12030.00     0.00  -0.0042   0   Good 
01107040 HS232_r18c12_Dep05Ch31_F04/1/11/0    79.82     0.64   11062.20   248.64   0.0180   0   Good 
01107040 HS000_r01c01_Dep06Ch00_F06/0/00/1    87.56     0.63    1210.20    43.31  -0.0055   0   Good 
01107040 HS001_r01c02_Dep06Ch01_F06/0/01/1    49.74     0.65    2849.40    81.16   0.0109   0   Good 
01107040 HS002_r01c03_Dep06Ch02_F06/0/02/1    67.51     0.59    4411.80   107.15   0.0130   0   Good 
01107040 HS003_r01c04_Dep06Ch03_F06/0/03/1    51.90     0.64    2637.00    88.33   0.0145   0   Good 
01107040 HS013_r02c01_Dep06Ch04_F06/0/00/0    56.48     0.63    3604.20    83.68   0.0093   0   Good 
01107040 HS014_r02c02_Dep06Ch05_F06/0/01/0    82.92     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS015_r02c03_Dep06Ch06_F06/0/02/0    72.56     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS016_r02c04_Dep06Ch07_F06/0/03/0    45.37     0.67    9423.00   212.87   0.0173   0   Good 
01107040 HS004_r01c05_Dep06Ch08_F06/0/04/1    83.21     0.60    2452.20    73.80   0.0097   0   Good 
01107040 HS005_r01c06_Dep06Ch09_F06/0/05/1    74.29     0.63    3507.00    91.54   0.0118   0   Good 
01107040 HS006_r01c07_Dep06Ch10_F06/0/06/1    72.72     0.62    1353.00    49.02  -0.0007   0   Good 
01107040 HS007_r01c08_Dep06Ch11_F06/0/07/1     0.50     0.00    3897.60   109.13   0.0152   3   Ped Prms 
01107040 HS017_r02c05_Dep06Ch12_F06/0/04/0    74.83     0.67   12030.00     0.00  -0.0042   0   Good 
01107040 HS018_r02c06_Dep06Ch13_F06/0/05/0    50.99     0.66   12030.00     0.00  -0.0042   0   Good 
01107040 HS019_r02c07_Dep06Ch14_F06/0/06/0    75.79     0.68    7803.60   188.66   0.0178   0   Good 
01107040 HS020_r02c08_Dep06Ch15_F06/0/07/0    69.10     0.69   12030.00     0.00  -0.0042   0   Good 
01107040 HS008_r01c09_Dep06Ch16_F06/0/08/1    50.87     0.69    4593.00   114.90   0.0141   0   Good 
01107040 HS009_r01c10_Dep06Ch17_F06/0/09/1    55.04     0.68    1898.40    69.47   0.0103   0   Good 
01107040 HS010_r01c11_Dep06Ch18_F06/0/10/1    60.27     0.65    1809.00    74.64   0.0136   0   Good 
01107040 HS011_r01c12_Dep06Ch19_F06/0/11/1    76.96     0.66    2791.80    86.72   0.0132   0   Good 
01107040 HS021_r02c09_Dep06Ch20_F06/0/08/0    52.69     0.59   12030.00     0.00  -0.0042   0   Good 
01107040 HS022_r02c10_Dep06Ch21_F06/0/09/0    71.65     0.60    5884.20   132.34   0.0140   0   Good 
01107040 HS023_r02c11_Dep06Ch22_F06/0/10/0    75.22     0.64   11581.80   247.31   0.0170   0   Good 
01107040 HS024_r02c12_Dep06Ch23_F06/0/11/0    71.99     0.64    8830.80   201.85   0.0172   0   Good 
01107040 HS234_r19c01_Dep07Ch00_F07/0/00/1    79.25     0.65    2917.80    80.34   0.0104   0   Good 
01107040 HS235_r19c02_Dep07Ch01_F07/0/01/1    28.17     0.64   12030.00     0.00  -0.0042   0   Good 
01107040 HS236_r19c03_Dep07Ch02_F07/0/02/1    87.87     0.63   12030.00     0.00  -0.0042   0   Good 
01107040 HS237_r19c04_Dep07Ch03_F07/0/03/1    72.20     0.63   11152.20   239.20   0.0170   0   Good 
01107040 HS247_r20c01_Dep07Ch04_F07/0/00/0    63.20     0.63     525.00    32.17  -0.0340   0   Good 
01107040 HS248_r20c02_Dep07Ch05_F07/0/01/0    45.02     0.65    3044.40    95.67   0.0150   0   Good 
01107040 HS249_r20c03_Dep07Ch06_F07/0/02/0    60.99     0.66    1911.00    59.62   0.0050   0   Good 
01107040 HS250_r20c04_Dep07Ch07_F07/0/03/0    62.44     0.65    1714.20    58.94   0.0052   0   Good 
01107040 HS238_r19c05_Dep07Ch08_F07/0/04/1    92.47     0.59   12030.00     0.00  -0.0042   0   Good 
01107040 HS239_r19c06_Dep07Ch09_F07/0/05/1    88.28     0.63   12030.00     0.00  -0.0042   0   Good 
01107040 HS240_r19c07_Dep07Ch10_F07/0/06/1    69.59     0.65    8110.20   195.54   0.0179   0   Good 
01107040 HS241_r19c08_Dep07Ch11_F07/0/07/1    49.65     0.65   11928.60   227.00   0.0148   0   Good 
01107040 HS251_r20c05_Dep07Ch12_F07/0/04/0    71.42     0.61    3101.40    88.87   0.0125   0   Good 
01107040 HS252_r20c06_Dep07Ch13_F07/0/05/0    83.35     0.68    3043.80    90.14   0.0132   0   Good 
01107040 HS253_r20c07_Dep07Ch14_F07/0/06/0   107.95     0.66    1511.40    60.42   0.0069   0   Good 
01107040 HS254_r20c08_Dep07Ch15_F07/0/07/0    46.51     0.68    3151.20   102.17   0.0166   0   Good 
01107040 HS242_r19c09_Dep07Ch16_F07/0/08/1    83.00     0.67   12030.00     0.00  -0.0042   0   Good 
01107040 HS243_r19c10_Dep07Ch17_F07/0/09/1    80.36     0.64    6181.20   167.24   0.0190   0   Good 
01107040 HS244_r19c11_Dep07Ch18_F07/0/10/1    74.31     0.62   10005.60   248.93   0.0199   0   Good 
01107040 HS245_r19c12_Dep07Ch19_F07/0/11/1    78.70     0.67   12030.00     0.00  -0.0042   0   Good 
01107040 HS255_r20c09_Dep07Ch20_F07/0/08/0    64.03     0.63    2502.60    77.44   0.0110   0   Good 
01107040 HS256_r20c10_Dep07Ch21_F07/0/09/0    56.63     0.62    1761.00    63.14   0.0075   0   Good 
01107040 HS257_r20c11_Dep07Ch22_F07/0/10/0    54.36     0.63    3373.80   102.48   0.0156   0   Good 
01107040 HS258_r20c12_Dep07Ch23_F07/0/11/0    58.62     0.66    3198.00    93.72   0.0137   0   Good 
01107040 HS012_r01c13_Dep08Ch00_F06/0/12/1    69.68     0.61    1328.40    51.98   0.0015   0   Good 
01107040 HS025_r02c13_Dep08Ch01_F06/0/12/0    64.57     0.55    3487.20   100.68   0.0145   0   Good 
01107040 HS038_r03c13_Dep08Ch02_F00/0/12/1    79.46     0.60    4563.60   135.05   0.0186   0   Good 
01107040 HS051_r04c13_Dep08Ch03_F00/0/12/0    62.18     0.63     654.60    35.08  -0.0228   0   Good 
01107040 HS064_r05c13_Dep08Ch04_F02/0/12/1    48.32     0.65     218.40    24.03  -0.1189   0   Good 
01107040 HS077_r06c13_Dep08Ch05_F02/0/12/0    67.30     0.65     161.40    23.54  -0.1640   0   Good 
01107040 HS090_r07c13_Dep08Ch06_F01/1/12/1    93.31     0.62     381.60    30.62  -0.0508   0   Good 
01107040 HS103_r08c13_Dep08Ch07_F01/1/12/0    54.46     0.67    1617.00    46.77  -0.0020   0   Good 
01107040 HS116_r09c13_Dep08Ch08_F08/0/12/1    89.12     0.61    3195.00    73.67   0.0074   0   Good 
01107040 HS129_r10c13_Dep08Ch09_F08/0/12/0    38.22     0.59     819.00    40.14  -0.0120   0   Good 
