run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107042 HS173_r14c05_Dep04Ch12_F03/0/04/0    19.91     0.67    1700.40    66.66   0.0098   0   Good 
01107042 HS174_r14c06_Dep04Ch13_F03/0/05/0    47.93     0.64    1773.60    65.63   0.0088   0   Good 
01107042 HS175_r14c07_Dep04Ch14_F03/0/06/0    77.77     0.62     697.20    30.92  -0.0274   0   Good 
01107042 HS176_r14c08_Dep04Ch15_F03/0/07/0    91.82     0.58    1530.00    52.99   0.0020   0   Good 
01107042 HS186_r15c05_Dep04Ch16_F05/0/04/1    63.63     0.65     712.20    39.49  -0.0148   0   Good 
01107042 HS187_r15c06_Dep04Ch17_F05/0/05/1  2450.30     0.83     292.80    30.33  -0.0672   1   Ped 
01107042 HS188_r15c07_Dep04Ch18_F05/0/06/1    67.28     0.63     382.80    22.89  -0.0708   0   Good 
01107042 HS189_r15c08_Dep04Ch19_F05/0/07/1    77.28     0.63     543.00    33.27  -0.0308   0   Good 
01107042 HS199_r16c05_Dep04Ch20_F05/0/04/0    35.85     0.65     612.00    30.00  -0.0327   0   Good 
01107042 HS200_r16c06_Dep04Ch21_F05/0/05/0    84.81     0.61     413.40    31.63  -0.0444   0   Good 
01107042 HS201_r16c07_Dep04Ch22_F05/0/06/0    71.63     0.64     348.00    28.77  -0.0610   0   Good 
01107042 HS202_r16c08_Dep04Ch23_F05/0/07/0    12.59     0.65     416.40    33.21  -0.0403   0   Good 
01107042 HS212_r17c05_Dep04Ch24_F04/1/04/1    53.66     0.61    1265.40    50.98   0.0008   0   Good 
01107042 HS213_r17c06_Dep04Ch25_F04/1/05/1    46.70     0.63    1323.00    45.99  -0.0030   0   Good 
01107042 HS214_r17c07_Dep04Ch26_F04/1/06/1    35.98     0.64     445.20    27.73  -0.0500   0   Good 
01107042 HS215_r17c08_Dep04Ch27_F04/1/07/1    12.89     0.66     882.00    36.00  -0.0159   0   Good 
01107042 HS225_r18c05_Dep04Ch28_F04/1/04/0    26.25     0.65   12006.00   139.17   0.0074   0   Good 
01107042 HS226_r18c06_Dep04Ch29_F04/1/05/0    66.81     0.63   12021.00    89.55   0.0033   0   Good 
01107042 HS227_r18c07_Dep04Ch30_F04/1/06/0    30.32     0.65    4086.00   103.23   0.0130   0   Good 
01107042 HS228_r18c08_Dep04Ch31_F04/1/07/0    35.15     0.65   12014.40   138.29   0.0073   0   Good 
01107042 HS138_r11c09_Dep05Ch00_F08/1/08/1    86.97     0.64    2680.20    89.82   0.0149   0   Good 
01107042 HS139_r11c10_Dep05Ch01_F08/1/09/1    75.57     0.59     492.60    29.75  -0.0411   0   Good 
01107042 HS140_r11c11_Dep05Ch02_F08/1/10/1    69.55     0.63    1194.60    43.35  -0.0056   0   Good 
01107042 HS141_r11c12_Dep05Ch03_F08/1/11/1    63.91     0.62    1843.20    57.91   0.0043   0   Good 
01107042 HS151_r12c09_Dep05Ch04_F08/1/08/0   106.96     0.63   10093.80   216.64   0.0165   0   Good 
01107042 HS152_r12c10_Dep05Ch05_F08/1/09/0    69.80     0.59    2608.80    81.82   0.0122   0   Good 
01107042 HS153_r12c11_Dep05Ch06_F08/1/10/0    57.67     0.64   12030.00     0.00  -0.0042   0   Good 
01107042 HS154_r12c12_Dep05Ch07_F08/1/11/0    71.40     0.59   12004.20   171.45   0.0101   0   Good 
01107042 HS164_r13c09_Dep05Ch08_F03/0/08/1    74.30     0.64   10529.40   228.24   0.0169   0   Good 
01107042 HS165_r13c10_Dep05Ch09_F03/0/09/1    86.45     0.63    4601.40   126.34   0.0166   0   Good 
01107042 HS166_r13c11_Dep05Ch10_F03/0/10/1   111.27     0.64   10024.20   214.20   0.0164   0   Good 
01107042 HS167_r13c12_Dep05Ch11_F03/0/11/1    56.64     0.62   10000.80   201.94   0.0152   0   Good 
01107042 HS177_r14c09_Dep05Ch12_F03/0/08/0    83.42     0.60    1117.80    42.13  -0.0070   0   Good 
01107042 HS178_r14c10_Dep05Ch13_F03/0/09/0   103.87     0.61     559.80    31.81  -0.0325   0   Good 
01107042 HS179_r14c11_Dep05Ch14_F03/0/10/0    80.24     0.65    1175.40    42.51  -0.0064   0   Good 
01107042 HS180_r14c12_Dep05Ch15_F03/0/11/0    85.98     0.62    1060.80    42.75  -0.0068   0   Good 
01107042 HS190_r15c09_Dep05Ch16_F05/0/08/1    90.39     0.59     408.60    30.23  -0.0484   0   Good 
01107042 HS191_r15c10_Dep05Ch17_F05/0/09/1    70.90     0.59     412.20    32.48  -0.0425   0   Good 
01107042 HS192_r15c11_Dep05Ch18_F05/0/10/1   108.30     0.61     313.80    26.64  -0.0745   0   Good 
01107042 HS193_r15c12_Dep05Ch19_F05/0/11/1    66.75     0.63     268.80    22.42  -0.1026   0   Good 
01107042 HS203_r16c09_Dep05Ch20_F05/0/08/0    60.68     0.61     446.40    29.17  -0.0467   0   Good 
01107042 HS204_r16c10_Dep05Ch21_F05/0/09/0    73.09     0.63     472.20    31.36  -0.0395   0   Good 
01107042 HS205_r16c11_Dep05Ch22_F05/0/10/0    79.63     0.62     451.80    26.09  -0.0529   0   Good 
01107042 HS206_r16c12_Dep05Ch23_F05/0/11/0    60.33     0.61     325.20    23.52  -0.0814   0   Good 
01107042 HS216_r17c09_Dep05Ch24_F04/1/08/1   108.90     0.58    1561.20    57.22   0.0046   0   Good 
01107042 HS217_r17c10_Dep05Ch25_F04/1/09/1    53.34     0.60     383.40    26.69  -0.0608   0   Good 
01107042 HS218_r17c11_Dep05Ch26_F04/1/10/1   101.97     0.63     939.00    41.02  -0.0096   0   Good 
01107042 HS219_r17c12_Dep05Ch27_F04/1/11/1    82.23     0.62    1708.80    56.27   0.0037   0   Good 
01107042 HS229_r18c09_Dep05Ch28_F04/1/08/0    85.70     0.62   10227.60   219.13   0.0165   0   Good 
01107042 HS230_r18c10_Dep05Ch29_F04/1/09/0   117.63     0.59    5028.60   136.21   0.0171   0   Good 
01107042 HS231_r18c11_Dep05Ch30_F04/1/10/0    72.79     0.61   11415.60   260.31   0.0184   0   Good 
01107042 HS232_r18c12_Dep05Ch31_F04/1/11/0    80.21     0.62    6880.80   168.51   0.0172   0   Good 
01107042 HS000_r01c01_Dep06Ch00_F06/0/00/1    87.58     0.64     751.20    35.98  -0.0187   0   Good 
01107042 HS001_r01c02_Dep06Ch01_F06/0/01/1    49.28     0.62    1836.60    52.23   0.0012   0   Good 
01107042 HS002_r01c03_Dep06Ch02_F06/0/02/1    66.66     0.63    3034.20    70.10   0.0066   0   Good 
01107042 HS003_r01c04_Dep06Ch03_F06/0/03/1    52.03     0.63    1824.00    57.24   0.0040   0   Good 
01107042 HS013_r02c01_Dep06Ch04_F06/0/00/0    56.24     0.57    2421.60    60.61   0.0044   0   Good 
01107042 HS014_r02c02_Dep06Ch05_F06/0/01/0    82.51     0.63    8884.20   128.48   0.0088   0   Good 
01107042 HS015_r02c03_Dep06Ch06_F06/0/02/0    71.99     0.64    8161.20   124.27   0.0091   0   Good 
01107042 HS016_r02c04_Dep06Ch07_F06/0/03/0    44.65     0.63    6470.40   128.75   0.0122   0   Good 
01107042 HS004_r01c05_Dep06Ch08_F06/0/04/1    83.09     0.59    1400.40    47.79  -0.0016   0   Good 
01107042 HS005_r01c06_Dep06Ch09_F06/0/05/1    74.64     0.62    2180.40    58.00   0.0037   0   Good 
01107042 HS006_r01c07_Dep06Ch10_F06/0/06/1    74.47     0.60     794.40    34.59  -0.0194   0   Good 
01107042 HS007_r01c08_Dep06Ch11_F06/0/07/1     0.50     0.00    2462.40    68.63   0.0076   3   Ped Prms 
01107042 HS017_r02c05_Dep06Ch12_F06/0/04/0    75.24     0.64   12030.00     0.00  -0.0042   0   Good 
01107042 HS018_r02c06_Dep06Ch13_F06/0/05/0    51.44     0.62   10743.60   220.51   0.0159   0   Good 
01107042 HS019_r02c07_Dep06Ch14_F06/0/06/0    75.07     0.65    4960.80   129.63   0.0161   0   Good 
01107042 HS020_r02c08_Dep06Ch15_F06/0/07/0    69.01     0.61    8644.20   183.22   0.0154   0   Good 
01107042 HS008_r01c09_Dep06Ch16_F06/0/08/1    50.38     0.67    2923.20    69.75   0.0068   0   Good 
01107042 HS009_r01c10_Dep06Ch17_F06/0/09/1    54.41     0.64    1256.40    48.24  -0.0014   0   Good 
01107042 HS010_r01c11_Dep06Ch18_F06/0/10/1    60.01     0.66    1150.80    43.99  -0.0052   0   Good 
01107042 HS011_r01c12_Dep06Ch19_F06/0/11/1    76.86     0.68    1732.80    54.19   0.0024   0   Good 
01107042 HS021_r02c09_Dep06Ch20_F06/0/08/0    52.88     0.66   12027.60    23.88  -0.0022   0   Good 
01107042 HS022_r02c10_Dep06Ch21_F06/0/09/0    71.55     0.62    3423.00    87.93   0.0111   0   Good 
01107042 HS023_r02c11_Dep06Ch22_F06/0/10/0    75.20     0.67    7143.00   157.46   0.0150   0   Good 
01107042 HS024_r02c12_Dep06Ch23_F06/0/11/0    72.25     0.63    5360.40   130.00   0.0149   0   Good 
01107042 HS234_r19c01_Dep07Ch00_F07/0/00/1    79.44     0.64    1784.40    57.62   0.0043   0   Good 
01107042 HS235_r19c02_Dep07Ch01_F07/0/01/1    27.54     0.64    8716.80   187.37   0.0158   0   Good 
01107042 HS236_r19c03_Dep07Ch02_F07/0/02/1    87.41     0.61    9471.60   195.99   0.0154   0   Good 
01107042 HS237_r19c04_Dep07Ch03_F07/0/03/1    71.41     0.61    7452.00   167.03   0.0157   0   Good 
01107042 HS247_r20c01_Dep07Ch04_F07/0/00/0    62.54     0.62     348.00    27.50  -0.0647   0   Good 
01107042 HS248_r20c02_Dep07Ch05_F07/0/01/0    45.13     0.63    2084.40    66.34   0.0078   0   Good 
01107042 HS249_r20c03_Dep07Ch06_F07/0/02/0    61.57     0.62    1139.40    45.30  -0.0041   0   Good 
01107042 HS250_r20c04_Dep07Ch07_F07/0/03/0    62.07     0.65    1090.20    42.47  -0.0069   0   Good 
01107042 HS238_r19c05_Dep07Ch08_F07/0/04/1    91.63     0.57    9619.20   225.52   0.0182   0   Good 
01107042 HS239_r19c06_Dep07Ch09_F07/0/05/1    88.00     0.62    9150.60   206.19   0.0171   0   Good 
01107042 HS240_r19c07_Dep07Ch10_F07/0/06/1    68.36     0.60    5428.80   144.24   0.0174   0   Good 
01107042 HS241_r19c08_Dep07Ch11_F07/0/07/1    48.92     0.67    7407.00   189.43   0.0188   0   Good 
01107042 HS251_r20c05_Dep07Ch12_F07/0/04/0    71.33     0.64    2004.60    55.05   0.0025   0   Good 
01107042 HS252_r20c06_Dep07Ch13_F07/0/05/0    82.82     0.61    2008.20    60.27   0.0051   0   Good 
01107042 HS253_r20c07_Dep07Ch14_F07/0/06/0   107.47     0.65     940.80    40.14  -0.0105   0   Good 
01107042 HS254_r20c08_Dep07Ch15_F07/0/07/0    46.09     0.63    2121.60    72.01   0.0104   0   Good 
01107042 HS242_r19c09_Dep07Ch16_F07/0/08/1    82.74     0.61   10797.00   230.41   0.0167   0   Good 
01107042 HS243_r19c10_Dep07Ch17_F07/0/09/1    79.84     0.63    3549.00    93.10   0.0121   0   Good 
01107042 HS244_r19c11_Dep07Ch18_F07/0/10/1    73.23     0.62    6261.60   150.84   0.0161   0   Good 
01107042 HS245_r19c12_Dep07Ch19_F07/0/11/1    78.24     0.69   11030.40   241.97   0.0174   0   Good 
01107042 HS255_r20c09_Dep07Ch20_F07/0/08/0    64.37     0.62    1558.20    51.23   0.0008   0   Good 
01107042 HS256_r20c10_Dep07Ch21_F07/0/09/0    56.47     0.66    1149.00    41.89  -0.0071   0   Good 
01107042 HS257_r20c11_Dep07Ch22_F07/0/10/0    54.27     0.63    2254.80    75.27   0.0112   0   Good 
01107042 HS258_r20c12_Dep07Ch23_F07/0/11/0    58.01     0.62    2144.40    70.03   0.0093   0   Good 
01107042 HS012_r01c13_Dep08Ch00_F06/0/12/1    69.39     0.60     863.40    36.88  -0.0152   0   Good 
01107042 HS025_r02c13_Dep08Ch01_F06/0/12/0    64.11     0.58    2322.00    74.46   0.0105   0   Good 
01107042 HS038_r03c13_Dep08Ch02_F00/0/12/1    78.70     0.55    2817.00    75.60   0.0091   0   Good 
01107042 HS051_r04c13_Dep08Ch03_F00/0/12/0    62.02     0.62     427.20    30.33  -0.0460   0   Good 
01107042 HS064_r05c13_Dep08Ch04_F02/0/12/1    48.40     0.61     148.80     8.40  -0.2796   0   Good 
01107042 HS077_r06c13_Dep08Ch05_F02/0/12/0    66.34     0.61      94.80    16.28  -0.3557   4   Led 
01107042 HS090_r07c13_Dep08Ch06_F01/1/12/1    93.02     0.61     236.40    29.78  -0.0855   0   Good 
01107042 HS103_r08c13_Dep08Ch07_F01/1/12/0    55.29     0.61     991.80    37.43  -0.0127   0   Good 
01107042 HS116_r09c13_Dep08Ch08_F08/0/12/1    88.97     0.57    1942.20    54.76   0.0025   0   Good 
01107042 HS129_r10c13_Dep08Ch09_F08/0/12/0    37.94     0.58     537.60    36.42  -0.0253   0   Good 
01107042 HS142_r11c13_Dep08Ch10_F08/1/12/1    62.19     0.59     258.00    24.00  -0.1008   0   Good 
01107042 HS155_r12c13_Dep08Ch11_F08/1/12/0    79.24     0.61    1579.20    55.89   0.0037   0   Good 
01107042 HS168_r13c13_Dep08Ch12_F03/0/12/1    55.25     0.57    2860.80    74.16   0.0084   0   Good 
01107042 HS181_r14c13_Dep08Ch13_F03/0/12/0    85.25     0.59     462.60    32.08  -0.0387   0   Good 
01107042 HS194_r15c13_Dep08Ch14_F05/0/12/1    84.31     0.67     208.20    13.30  -0.1763   0   Good 
01107042 HS207_r16c13_Dep08Ch15_F05/0/12/0    63.16     0.62     149.40    13.40  -0.2450   0   Good 
01107042 HS220_r17c13_Dep08Ch16_F04/1/12/1    82.38     0.61     163.80    25.25  -0.1511   0   Good 
01107042 HS233_r18c13_Dep08Ch17_F04/1/12/0    78.44     0.61    1966.80    61.82   0.0060   0   Good 
01107042 HS246_r19c13_Dep08Ch18_F07/0/12/1    75.83     0.63    4057.20   104.37   0.0134   0   Good 
01107042 HS259_r20c13_Dep08Ch19_F07/0/12/0    38.15     0.65     678.60    36.69  -0.0196   0   Good 
01107042 PN000_r01c01_Dep00Ch00_F00/0/00/0    68.13     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN001_r01c02_Dep00Ch01_F00/0/00/0    43.05     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN002_r01c03_Dep00Ch02_F00/0/00/0    46.75     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN003_r01c04_Dep00Ch03_F00/0/00/0    24.14     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN004_r01c05_Dep00Ch04_F00/0/00/0    21.24     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN005_r01c06_Dep00Ch05_F00/0/00/0     9.52     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN006_r01c07_Dep00Ch06_F00/0/00/0    10.17     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN007_r01c08_Dep00Ch07_F00/0/00/0    14.64     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN008_r01c09_Dep00Ch08_F00/0/00/0    11.87     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN009_r01c10_Dep00Ch09_F00/0/00/0    24.38     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN010_r01c11_Dep00Ch10_F00/0/00/0    42.46     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN011_r01c12_Dep00Ch11_F00/0/00/0    30.08     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN012_r01c13_Dep00Ch12_F00/0/00/0    37.29     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN013_r01c14_Dep00Ch13_F00/0/00/0    22.19     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN014_r01c15_Dep00Ch14_F00/0/00/0    35.26     0.59      30.00     0.00  -1.6667   0   Good 
01107042 PN015_r01c16_Dep00Ch15_F00/0/00/0    49.30     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN016_r02c01_Dep00Ch16_F00/0/00/0    46.79     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN017_r02c02_Dep00Ch17_F00/0/00/0    29.54     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN018_r02c03_Dep00Ch18_F00/0/00/0    49.63     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN019_r02c04_Dep00Ch19_F00/0/00/0    17.58     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN020_r02c05_Dep00Ch20_F00/0/00/0    26.67     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN021_r02c06_Dep00Ch21_F00/0/00/0    17.10     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN022_r02c07_Dep00Ch22_F00/0/00/0    28.68     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN023_r02c08_Dep00Ch23_F00/0/00/0    29.00     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN024_r02c09_Dep00Ch24_F00/0/00/0    49.34     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN025_r02c10_Dep00Ch25_F00/0/00/0    29.53     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN026_r02c11_Dep00Ch26_F00/0/00/0  4095.50     0.00       0.00     0.00   0.0000   3   Ped Prms 
01107042 PN027_r02c12_Dep00Ch27_F00/0/00/0    22.97     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN028_r02c13_Dep00Ch28_F00/0/00/0    23.96     0.61      30.00     0.00  -1.6667   0   Good 
01107042 PN029_r02c14_Dep00Ch29_F00/0/00/0    40.07     0.60      30.00     0.00  -1.6667   0   Good 
01107042 PN030_r02c15_Dep00Ch30_F00/0/00/0    19.76     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN031_r02c16_Dep00Ch31_F00/0/00/0  3600.39     0.49      30.00     0.00  -1.6667   1   Ped 
01107042 PN032_r03c01_Dep01Ch00_F00/0/00/0    82.81     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN033_r03c02_Dep01Ch01_F00/0/00/0    28.51     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN034_r03c03_Dep01Ch02_F00/0/00/0    50.71     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN035_r03c04_Dep01Ch03_F00/0/00/0    40.92     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN036_r03c05_Dep01Ch04_F00/0/00/0    38.47     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN037_r03c06_Dep01Ch05_F00/0/00/0    52.28     0.51      30.00     0.00  -1.6667   0   Good 
01107042 PN038_r03c07_Dep01Ch06_F00/0/00/0    57.85     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN039_r03c08_Dep01Ch07_F00/0/00/0    41.01     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN040_r03c09_Dep01Ch08_F00/0/00/0    52.50     0.49      30.00     0.00  -1.6667   0   Good 
01107042 PN041_r03c10_Dep01Ch09_F00/0/00/0    36.96     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN042_r03c11_Dep01Ch10_F00/0/00/0    48.12     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN043_r03c12_Dep01Ch11_F00/0/00/0    28.63     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN044_r03c13_Dep01Ch12_F00/0/00/0    61.60     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN045_r03c14_Dep01Ch13_F00/0/00/0    37.39     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN046_r03c15_Dep01Ch14_F00/0/00/0    79.22     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN047_r03c16_Dep01Ch15_F00/0/00/0    50.15     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN048_r04c01_Dep01Ch16_F00/0/00/0    68.25     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN049_r04c02_Dep01Ch17_F00/0/00/0    39.30     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN050_r04c03_Dep01Ch18_F00/0/00/0    75.70     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN051_r04c04_Dep01Ch19_F00/0/00/0  3607.57     0.42      30.00     0.00  -1.6667   1   Ped 
01107042 PN052_r04c05_Dep01Ch20_F00/0/00/0    41.51     0.44      30.00     0.00  -1.6667   0   Good 
01107042 PN053_r04c06_Dep01Ch21_F00/0/00/0    36.25     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN054_r04c07_Dep01Ch22_F00/0/00/0    41.71     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN055_r04c08_Dep01Ch23_F00/0/00/0    45.70     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN056_r04c09_Dep01Ch24_F00/0/00/0    71.83     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN057_r04c10_Dep01Ch25_F00/0/00/0    60.27     0.51      30.00     0.00  -1.6667   0   Good 
01107042 PN058_r04c11_Dep01Ch26_F00/0/00/0    60.35     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN059_r04c12_Dep01Ch27_F00/0/00/0    44.48     0.59      30.00     0.00  -1.6667   0   Good 
01107042 PN060_r04c13_Dep01Ch28_F00/0/00/0    44.19     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN061_r04c14_Dep01Ch29_F00/0/00/0    53.61     0.59      30.00     0.00  -1.6667   0   Good 
01107042 PN062_r04c15_Dep01Ch30_F00/0/00/0    72.73     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN063_r04c16_Dep01Ch31_F00/0/00/0    51.99     0.60      30.00     0.00  -1.6667   0   Good 
01107042 PN064_r05c01_Dep02Ch00_F00/0/00/0    52.82     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN065_r05c02_Dep02Ch01_F00/0/00/0    27.58     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN066_r05c03_Dep02Ch02_F00/0/00/0    53.32     0.51      30.00     0.00  -1.6667   0   Good 
01107042 PN067_r05c04_Dep02Ch03_F00/0/00/0    23.17     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN068_r05c05_Dep02Ch04_F00/0/00/0    36.68     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN069_r05c06_Dep02Ch05_F00/0/00/0    19.03     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN070_r05c07_Dep02Ch06_F00/0/00/0    33.42     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN071_r05c08_Dep02Ch07_F00/0/00/0    18.91     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN072_r05c09_Dep02Ch08_F00/0/00/0    36.25     0.50      30.00     0.00  -1.6667   0   Good 
01107042 PN073_r05c10_Dep02Ch09_F00/0/00/0    18.95     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN074_r05c11_Dep02Ch10_F00/0/00/0    36.41     0.51      30.00     0.00  -1.6667   0   Good 
01107042 PN075_r05c12_Dep02Ch11_F00/0/00/0     8.25     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN076_r05c13_Dep02Ch12_F00/0/00/0    31.16     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN077_r05c14_Dep02Ch13_F00/0/00/0    52.26     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN078_r05c15_Dep02Ch14_F00/0/00/0    43.70     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN079_r05c16_Dep02Ch15_F00/0/00/0    67.12     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN080_r06c01_Dep02Ch16_F00/0/00/0    51.22     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN081_r06c02_Dep02Ch17_F00/0/00/0    38.74     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN082_r06c03_Dep02Ch18_F00/0/00/0    26.37     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN083_r06c04_Dep02Ch19_F00/0/00/0    11.81     0.60      30.00     0.00  -1.6667   0   Good 
01107042 PN084_r06c05_Dep02Ch20_F00/0/00/0    29.04     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN085_r06c06_Dep02Ch21_F00/0/00/0    32.56     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN086_r06c07_Dep02Ch22_F00/0/00/0    25.87     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN087_r06c08_Dep02Ch23_F00/0/00/0    28.19     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN088_r06c09_Dep02Ch24_F00/0/00/0    42.43     0.50      30.00     0.00  -1.6667   0   Good 
01107042 PN089_r06c10_Dep02Ch25_F00/0/00/0    48.55     0.48      30.00     0.00  -1.6667   0   Good 
01107042 PN090_r06c11_Dep02Ch26_F00/0/00/0    57.98     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN091_r06c12_Dep02Ch27_F00/0/00/0    18.58     0.59      30.00     0.00  -1.6667   0   Good 
01107042 PN092_r06c13_Dep02Ch28_F00/0/00/0    17.50     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN093_r06c14_Dep02Ch29_F00/0/00/0    33.53     0.50      30.00     0.00  -1.6667   0   Good 
01107042 PN094_r06c15_Dep02Ch30_F00/0/00/0    35.46     0.50      30.00     0.00  -1.6667   0   Good 
01107042 PN095_r06c16_Dep02Ch31_F00/0/00/0   250.14     0.48       0.00     0.00   0.0000   1   Ped 
01107042 PN096_r07c01_Dep03Ch00_F00/0/00/0    68.51     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN097_r07c02_Dep03Ch01_F00/0/00/0    57.90     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN098_r07c03_Dep03Ch02_F00/0/00/0    81.56     0.52      30.00     0.00  -1.6667   0   Good 
01107042 PN099_r07c04_Dep03Ch03_F00/0/00/0    52.63     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN100_r07c05_Dep03Ch04_F00/0/00/0    76.47     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN101_r07c06_Dep03Ch05_F00/0/00/0    57.71     0.56      30.00     0.00  -1.6667   0   Good 
01107042 PN102_r07c07_Dep03Ch06_F00/0/00/0    72.94     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN103_r07c08_Dep03Ch07_F00/0/00/0    52.64     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN104_r07c09_Dep03Ch08_F00/0/00/0  1818.37     0.33      30.00     0.00  -1.6667   1   Ped 
01107042 PN105_r07c10_Dep03Ch09_F00/0/00/0    73.52     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN106_r07c11_Dep03Ch10_F00/0/00/0    36.53     0.57      30.00     0.00  -1.6667   0   Good 
01107042 PN107_r07c12_Dep03Ch11_F00/0/00/0    28.63     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN108_r07c13_Dep03Ch12_F00/0/00/0    53.57     0.53      30.00     0.00  -1.6667   0   Good 
01107042 PN109_r07c14_Dep03Ch13_F00/0/00/0    72.28     0.54      30.00     0.00  -1.6667   0   Good 
01107042 PN110_r07c15_Dep03Ch14_F00/0/00/0    63.54     0.59      30.00     0.00  -1.6667   0   Good 
01107042 PN111_r07c16_Dep03Ch15_F00/0/00/0    72.25     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN112_r08c01_Dep03Ch16_F00/0/00/0    89.07     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN113_r08c02_Dep03Ch17_F00/0/00/0    56.49     0.55      30.00     0.00  -1.6667   0   Good 
01107042 PN114_r08c03_Dep03Ch18_F00/0/00/0    73.47     0.58      30.00     0.00  -1.6667   0   Good 
01107042 PN115_r08c04_Dep03Ch19_F00/0/00/0    38.04     0.63      30.00     0.00  -1.6667   0   Good 
