run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107038 HS028_r03c03_Dep00Ch02_F00/0/02/1    76.15     0.63    4881.60    76.85   0.0055   0   Good 
01107038 HS029_r03c04_Dep00Ch03_F00/0/03/1     0.50     0.00     772.80    32.62  -0.0225   3   Ped Prms 
01107038 HS039_r04c01_Dep00Ch04_F00/0/00/0    53.56     0.61      30.00     0.00  -1.6667   4   Led 
01107038 HS040_r04c02_Dep00Ch05_F00/0/01/0    39.04     0.60     295.20    29.61  -0.0691   0   Good 
01107038 HS041_r04c03_Dep00Ch06_F00/0/02/0    49.65     0.60     246.00    29.39  -0.0838   0   Good 
01107038 HS042_r04c04_Dep00Ch07_F00/0/03/0    64.81     0.57      90.00     0.00  -0.5556   4   Led 
01107038 HS052_r05c01_Dep00Ch08_F02/0/00/1    76.28     0.59      31.80    10.24  -1.2505   4   Led 
01107038 HS053_r05c02_Dep00Ch09_F02/0/01/1    87.82     0.64     168.00    27.50  -0.1340   0   Good 
01107038 HS054_r05c03_Dep00Ch10_F02/0/02/1    47.57     0.64      88.80     8.40  -0.4685   4   Led 
01107038 HS055_r05c04_Dep00Ch11_F02/0/03/1    84.86     0.65      84.60    17.17  -0.3881   4   Led 
01107038 HS065_r06c01_Dep00Ch12_F02/0/00/0    46.77     0.59     154.20    15.31  -0.2250   0   Good 
01107038 HS066_r06c02_Dep00Ch13_F02/0/01/0    16.92     0.65     214.80    16.28  -0.1570   0   Good 
01107038 HS067_r06c03_Dep00Ch14_F02/0/02/0    14.50     0.64      70.20    28.21  -0.3104   4   Led 
01107038 HS068_r06c04_Dep00Ch15_F02/0/03/0    31.85     0.64      92.40    11.76  -0.4139   4   Led 
01107038 HS078_r07c01_Dep00Ch16_F01/1/00/1    77.84     0.60     145.20    16.28  -0.2322   0   Good 
01107038 HS079_r07c02_Dep00Ch17_F01/1/01/1    49.90     0.66     593.40    33.83  -0.0273   0   Good 
01107038 HS080_r07c03_Dep00Ch18_F01/1/02/1    50.18     0.62     212.40    11.76  -0.1800   0   Good 
01107038 HS081_r07c04_Dep00Ch19_F01/1/03/1    52.05     0.64      90.60     5.97  -0.4860   4   Led 
01107038 HS091_r08c01_Dep00Ch20_F01/1/00/0    44.68     0.62     487.20    30.33  -0.0404   0   Good 
01107038 HS092_r08c02_Dep00Ch21_F01/1/01/0    65.27     0.57    2159.40    57.86   0.0036   0   Good 
01107038 HS093_r08c03_Dep00Ch22_F01/1/02/0    58.68     0.59     633.00    21.42  -0.0451   0   Good 
01107038 HS094_r08c04_Dep00Ch23_F01/1/03/0    72.02     0.63     562.80    21.26  -0.0511   0   Good 
01107038 HS104_r09c01_Dep00Ch24_F08/0/00/1    50.20     0.61     363.60    29.78  -0.0556   0   Good 
01107038 HS105_r09c02_Dep00Ch25_F08/0/01/1    36.21     0.64    1783.20    49.90  -0.0001   0   Good 
01107038 HS106_r09c03_Dep00Ch26_F08/0/02/1    29.63     0.59    2177.40    63.10   0.0060   0   Good 
01107038 HS107_r09c04_Dep00Ch27_F08/0/03/1    53.20     0.60     652.80    30.33  -0.0301   0   Good 
01107038 HS117_r10c01_Dep00Ch28_F08/0/00/0    23.85     0.62     147.60    11.76  -0.2591   0   Good 
01107038 HS118_r10c02_Dep00Ch29_F08/0/01/0    53.62     0.60     153.00    13.08  -0.2413   0   Good 
01107038 HS119_r10c03_Dep00Ch30_F08/0/02/0    46.98     0.57     387.00    13.08  -0.0954   0   Good 
01107038 HS120_r10c04_Dep00Ch31_F08/0/03/0    40.82     0.65     209.40     5.97  -0.2103   0   Good 
01107038 HS030_r03c05_Dep01Ch00_F00/0/04/1    70.86     0.62    2886.00    67.88   0.0062   0   Good 
01107038 HS031_r03c06_Dep01Ch01_F00/0/05/1    51.47     0.66    6694.20   147.28   0.0145   0   Good 
01107038 HS032_r03c07_Dep01Ch02_F00/0/06/1    52.67     0.62     927.60    30.50  -0.0210   0   Good 
01107038 HS033_r03c08_Dep01Ch03_F00/0/07/1    28.08     0.65    5605.80   125.36   0.0134   0   Good 
01107038 HS043_r04c05_Dep01Ch04_F00/0/04/0    58.45     0.68     337.20    21.26  -0.0852   0   Good 
01107038 HS044_r04c06_Dep01Ch05_F00/0/05/0    70.19     0.62     803.40    34.88  -0.0188   0   Good 
01107038 HS045_r04c07_Dep01Ch06_F00/0/06/0    57.08     0.63     206.40    14.25  -0.1732   0   Good 
01107038 HS046_r04c08_Dep01Ch07_F00/0/07/0    52.59     0.63     293.40    30.47  -0.0666   0   Good 
01107038 HS056_r05c05_Dep01Ch08_F02/0/04/1    53.96     0.65      88.20    10.24  -0.4508   4   Led 
01107038 HS057_r05c06_Dep01Ch09_F02/0/05/1    51.62     0.65      72.60    27.23  -0.3137   4   Led 
01107038 HS058_r05c07_Dep01Ch10_F02/0/06/1    61.16     0.65      90.00     0.00  -0.5556   4   Led 
01107038 HS059_r05c08_Dep01Ch11_F02/0/07/1    29.60     0.64      30.60     5.97  -1.4389   4   Led 
01107038 HS069_r06c05_Dep01Ch12_F02/0/04/0    45.65     0.63      90.00     0.00  -0.5556   4   Led 
01107038 HS070_r06c06_Dep01Ch13_F02/0/05/0    70.14     0.66      66.00    29.39  -0.3122   4   Led 
01107038 HS071_r06c07_Dep01Ch14_F02/0/06/0    30.90     0.64      30.00     0.00  -1.6667   4   Led 
01107038 HS072_r06c08_Dep01Ch15_F02/0/07/0    34.06     0.63      71.40    27.75  -0.3116   4   Led 
01107038 HS082_r07c05_Dep01Ch16_F01/1/04/1    66.93     0.64     329.40    10.37  -0.1203   0   Good 
01107038 HS083_r07c06_Dep01Ch17_F01/1/05/1    66.24     0.63     717.60    32.22  -0.0248   0   Good 
01107038 HS084_r07c07_Dep01Ch18_F01/1/06/1    51.24     0.68      90.00     0.00  -0.5556   4   Led 
01107038 HS085_r07c08_Dep01Ch19_F01/1/07/1     6.22     0.69     149.40     5.97  -0.2947   0   Good 
01107038 HS095_r08c05_Dep01Ch20_F01/1/04/0    53.98     0.65    1333.80    37.81  -0.0091   0   Good 
01107038 HS096_r08c06_Dep01Ch21_F01/1/05/0    93.56     0.64    3224.40    79.65   0.0092   0   Good 
01107038 HS097_r08c07_Dep01Ch22_F01/1/06/0    68.54     0.68     463.80    26.64  -0.0504   0   Good 
01107038 HS098_r08c08_Dep01Ch23_F01/1/07/0    67.72     0.63    1055.40    35.08  -0.0141   0   Good 
01107038 HS108_r09c05_Dep01Ch24_F08/0/04/1    32.08     0.63    2402.40    63.74   0.0057   0   Good 
01107038 HS109_r09c06_Dep01Ch25_F08/0/05/1    33.26     0.65    6303.00   135.60   0.0136   0   Good 
01107038 HS110_r09c07_Dep01Ch26_F08/0/06/1    55.30     0.64     660.60    31.17  -0.0285   0   Good 
01107038 HS111_r09c08_Dep01Ch27_F08/0/07/1    33.24     0.69    1535.40    42.51  -0.0049   0   Good 
01107038 HS121_r10c05_Dep01Ch28_F08/0/04/0    68.56     0.67     566.40    22.16  -0.0492   0   Good 
01107038 HS122_r10c06_Dep01Ch29_F08/0/05/0    35.10     0.67     264.00    18.00  -0.1212   0   Good 
01107038 HS123_r10c07_Dep01Ch30_F08/0/06/0    15.33     0.67     208.80     8.40  -0.1992   0   Good 
01107038 HS124_r10c08_Dep01Ch31_F08/0/07/0    36.02     0.71     210.00     8.49  -0.1977   0   Good 
01107038 HS034_r03c09_Dep02Ch00_F00/0/08/1    90.26     0.67    5355.00   114.28   0.0120   0   Good 
01107038 HS035_r03c10_Dep02Ch01_F00/0/09/1    54.38     0.66    1305.00    43.58  -0.0049   0   Good 
01107038 HS036_r03c11_Dep02Ch02_F00/0/10/1    61.65     0.64    3770.40    93.04   0.0114   0   Good 
01107038 HS037_r03c12_Dep02Ch03_F00/0/11/1    64.19     0.61     988.80    31.73  -0.0185   0   Good 
01107038 HS047_r04c09_Dep02Ch04_F00/0/08/0    45.34     0.66     208.80     8.40  -0.1992   0   Good 
01107038 HS048_r04c10_Dep02Ch05_F00/0/09/0    93.60     0.58      30.00     0.00  -1.6667   4   Led 
01107038 HS049_r04c11_Dep02Ch06_F00/0/10/0    57.71     0.69     287.40    27.23  -0.0792   0   Good 
01107038 HS050_r04c12_Dep02Ch07_F00/0/11/0    73.47     0.62     468.60    31.40  -0.0397   0   Good 
01107038 HS060_r05c09_Dep02Ch08_F02/0/08/1   104.32     0.65      91.20     8.40  -0.4561   4   Led 
01107038 HS061_r05c10_Dep02Ch09_F02/0/09/1    87.85     0.60      94.20    15.31  -0.3683   4   Led 
01107038 HS062_r05c11_Dep02Ch10_F02/0/10/1    77.61     0.63      30.00     0.00  -1.6667   4   Led 
01107038 HS063_r05c12_Dep02Ch11_F02/0/11/1    40.90     0.63      30.00     0.00  -1.6667   4   Led 
01107038 HS073_r06c09_Dep02Ch12_F02/0/08/0    55.54     0.65     202.80    19.50  -0.1504   0   Good 
01107038 HS074_r06c10_Dep02Ch13_F02/0/09/0    80.22     0.71     141.60    20.82  -0.2061   0   Good 
01107038 HS075_r06c11_Dep02Ch14_F02/0/10/0    70.81     0.69      87.60    11.76  -0.4366   4   Led 
01107038 HS076_r06c12_Dep02Ch15_F02/0/11/0    79.80     0.58     149.40     5.97  -0.2947   0   Good 
01107038 HS086_r07c09_Dep02Ch16_F01/1/08/1    71.68     0.64     274.80    18.36  -0.1152   0   Good 
01107038 HS087_r07c10_Dep02Ch17_F01/1/09/1    60.20     0.66     144.60    17.17  -0.2270   0   Good 
01107038 HS088_r07c11_Dep02Ch18_F01/1/10/1    84.50     0.67     150.00     0.00  -0.3333   0   Good 
01107038 HS089_r07c12_Dep02Ch19_F01/1/11/1    62.11     0.71     144.60    17.17  -0.2270   0   Good 
01107038 HS099_r08c09_Dep02Ch20_F01/1/08/0    67.37     0.62    1151.40    34.67  -0.0133   0   Good 
01107038 HS100_r08c10_Dep02Ch21_F01/1/09/0    64.41     0.67     540.60    32.31  -0.0327   0   Good 
01107038 HS101_r08c11_Dep02Ch22_F01/1/10/0    56.21     0.65    2385.00    49.75  -0.0001   0   Good 
01107038 HS102_r08c12_Dep02Ch23_F01/1/11/0    67.10     0.63    2726.40    55.53   0.0020   0   Good 
01107038 HS112_r09c09_Dep02Ch24_F08/0/08/1    59.52     0.65    3047.40    72.64   0.0074   0   Good 
01107038 HS113_r09c10_Dep02Ch25_F08/0/09/1    46.49     0.62     693.00    24.56  -0.0367   0   Good 
01107038 HS114_r09c11_Dep02Ch26_F08/0/10/1    74.45     0.66    1915.80    47.44  -0.0013   0   Good 
01107038 HS115_r09c12_Dep02Ch27_F08/0/11/1    51.19     0.67    1138.20    31.12  -0.0166   0   Good 
01107038 HS125_r10c09_Dep02Ch28_F08/0/08/0    73.60     0.65     185.40    29.51  -0.1105   0   Good 
01107038 HS126_r10c10_Dep02Ch29_F08/0/09/0    52.07     0.65     416.40    32.11  -0.0430   0   Good 
01107038 HS127_r10c11_Dep02Ch30_F08/0/10/0    84.96     0.67     553.80    26.64  -0.0422   0   Good 
01107038 HS128_r10c12_Dep02Ch31_F08/0/11/0    64.78     0.66     519.60    25.06  -0.0480   0   Good 
01107038 HS130_r11c01_Dep03Ch00_F08/1/00/1    71.43     0.62     114.00    29.39  -0.1808   0   Good 
01107038 HS131_r11c02_Dep03Ch01_F08/1/01/1    87.34     0.62     269.40     5.97  -0.1634   0   Good 
01107038 HS132_r11c03_Dep03Ch02_F08/1/02/1    69.99     0.62     471.60    30.02  -0.0424   0   Good 
01107038 HS133_r11c04_Dep03Ch03_F08/1/03/1    87.24     0.64     141.60    20.82  -0.2061   0   Good 
01107038 HS143_r12c01_Dep03Ch04_F08/1/00/0    70.05     0.64     745.20    35.68  -0.0192   0   Good 
01107038 HS144_r12c02_Dep03Ch05_F08/1/01/0    40.26     0.63    1903.20    47.68  -0.0012   0   Good 
01107038 HS145_r12c03_Dep03Ch06_F08/1/02/0    51.49     0.61    1726.20    49.37  -0.0004   0   Good 
01107038 HS146_r12c04_Dep03Ch07_F08/1/03/0    56.75     0.66    1393.20    48.80  -0.0009   0   Good 
01107038 HS156_r13c01_Dep03Ch08_F03/0/00/1    73.34     0.61     548.40    30.02  -0.0364   0   Good 
01107038 HS157_r13c02_Dep03Ch09_F03/0/01/1    68.14     0.60    4491.60   123.12   0.0163   0   Good 
01107038 HS158_r13c03_Dep03Ch10_F03/0/02/1    95.68     0.62    2077.80    60.98   0.0053   0   Good 
01107038 HS159_r13c04_Dep03Ch11_F03/0/03/1    61.85     0.61     354.60    29.51  -0.0578   0   Good 
01107038 HS169_r14c01_Dep03Ch12_F03/0/00/0    67.41     0.62      30.00     0.00  -1.6667   4   Led 
01107038 HS170_r14c02_Dep03Ch13_F03/0/01/0    85.58     0.62     363.60    30.97  -0.0523   0   Good 
01107038 HS171_r14c03_Dep03Ch14_F03/0/02/0    60.22     0.64     383.40    18.77  -0.0814   0   Good 
01107038 HS172_r14c04_Dep03Ch15_F03/0/03/0    77.54     0.63      90.00     0.00  -0.5556   4   Led 
01107038 HS182_r15c01_Dep03Ch16_F05/0/00/1   112.81     0.64      30.60     5.97  -1.4389   4   Led 
01107038 HS183_r15c02_Dep03Ch17_F05/0/01/1    50.98     0.66      30.00     0.00  -1.6667   4   Led 
01107038 HS184_r15c03_Dep03Ch18_F05/0/02/1    88.82     0.63      89.40     5.97  -0.4925   4   Led 
01107038 HS185_r15c04_Dep03Ch19_F05/0/03/1    53.50     0.70     150.00     0.00  -0.3333   0   Good 
01107038 HS195_r16c01_Dep03Ch20_F05/0/00/0    48.78     0.66      88.20    10.24  -0.4508   4   Led 
01107038 HS196_r16c02_Dep03Ch21_F05/0/01/0    46.73     0.63      90.00     0.00  -0.5556   4   Led 
01107038 HS197_r16c03_Dep03Ch22_F05/0/02/0    97.83     0.63      90.00     0.00  -0.5556   4   Led 
01107038 HS198_r16c04_Dep03Ch23_F05/0/03/0    77.64     0.63      31.20     8.40  -1.3333   4   Led 
01107038 HS208_r17c01_Dep03Ch24_F04/1/00/1    82.73     0.64      99.00    21.42  -0.2886   4   Led 
01107038 HS209_r17c02_Dep03Ch25_F04/1/01/1   113.33     0.63     224.40    25.62  -0.1086   0   Good 
01107038 HS210_r17c03_Dep03Ch26_F04/1/02/1    72.89     0.68     705.60    33.54  -0.0233   0   Good 
01107038 HS211_r17c04_Dep03Ch27_F04/1/03/1    65.10     0.76     203.40    18.77  -0.1535   0   Good 
01107038 HS221_r18c01_Dep03Ch28_F04/1/00/0    82.48     0.64     447.00    15.59  -0.0770   0   Good 
01107038 HS222_r18c02_Dep03Ch29_F04/1/01/0    70.89     0.65     959.40    36.49  -0.0141   0   Good 
01107038 HS223_r18c03_Dep03Ch30_F04/1/02/0    83.46     0.63    3160.20    81.41   0.0099   0   Good 
01107038 HS224_r18c04_Dep03Ch31_F04/1/03/0    75.79     0.68     574.80    26.40  -0.0411   0   Good 
01107038 HS134_r11c05_Dep04Ch00_F08/1/04/1    39.67     0.64     310.20    28.21  -0.0702   0   Good 
01107038 HS135_r11c06_Dep04Ch01_F08/1/05/1    51.30     0.51      30.00     0.00  -1.6667   4   Led 
01107038 HS136_r11c07_Dep04Ch02_F08/1/06/1    88.87     0.66      93.00    13.08  -0.3970   4   Led 
01107038 HS137_r11c08_Dep04Ch03_F08/1/07/1    27.01     0.68     226.80    26.94  -0.1017   0   Good 
01107038 HS147_r12c05_Dep04Ch04_F08/1/04/0    29.36     0.63    2210.40    57.06   0.0032   0   Good 
01107038 HS148_r12c06_Dep04Ch05_F08/1/05/0    58.78     0.67    2928.00    75.18   0.0086   0   Good 
01107038 HS149_r12c07_Dep04Ch06_F08/1/06/0    12.16     0.67    1102.20    39.49  -0.0095   0   Good 
01107038 HS150_r12c08_Dep04Ch07_F08/1/07/0    62.27     0.68    2670.60    66.00   0.0060   0   Good 
01107038 HS160_r13c05_Dep04Ch08_F03/0/04/1   101.62     0.61    1587.60    44.03  -0.0038   0   Good 
01107038 HS161_r13c06_Dep04Ch09_F03/0/05/1    64.04     0.64    2257.80    64.43   0.0064   0   Good 
01107038 HS162_r13c07_Dep04Ch10_F03/0/06/1    56.12     0.64     535.80    30.89  -0.0357   0   Good 
01107038 HS163_r13c08_Dep04Ch11_F03/0/07/1    39.40     0.69    1029.60    38.16  -0.0115   0   Good 
01107038 HS173_r14c05_Dep04Ch12_F03/0/04/0    19.82     0.64     573.60    26.59  -0.0408   0   Good 
01107038 HS174_r14c06_Dep04Ch13_F03/0/05/0    47.83     0.66     504.60    25.59  -0.0484   0   Good 
01107038 HS175_r14c07_Dep04Ch14_F03/0/06/0    77.47     0.67      90.00     0.00  -0.5556   4   Led 
01107038 HS176_r14c08_Dep04Ch15_F03/0/07/0    91.85     0.64     377.40    24.44  -0.0677   0   Good 
01107038 HS186_r15c05_Dep04Ch16_F05/0/04/1    63.59     0.65     207.60    11.76  -0.1842   0   Good 
01107038 HS187_r15c06_Dep04Ch17_F05/0/05/1  2449.54     0.81      90.00     0.00  -0.5556   5   Ped Led 
01107038 HS188_r15c07_Dep04Ch18_F05/0/06/1    66.60     0.66      72.00    27.50  -0.3126   4   Led 
01107038 HS189_r15c08_Dep04Ch19_F05/0/07/1    78.91     0.66      91.20     8.40  -0.4561   4   Led 
01107038 HS199_r16c05_Dep04Ch20_F05/0/04/0    36.45     0.64     141.60    20.82  -0.2061   0   Good 
01107038 HS200_r16c06_Dep04Ch21_F05/0/05/0    85.23     0.67      90.00     0.00  -0.5556   4   Led 
01107038 HS201_r16c07_Dep04Ch22_F05/0/06/0    71.59     0.68      84.60    17.17  -0.3881   4   Led 
01107038 HS202_r16c08_Dep04Ch23_F05/0/07/0    12.93     0.69      76.80    24.85  -0.3274   4   Led 
01107038 HS212_r17c05_Dep04Ch24_F04/1/04/1    53.00     0.64     280.20    24.08  -0.0925   0   Good 
01107038 HS213_r17c06_Dep04Ch25_F04/1/05/1    46.83     0.61     160.80    23.05  -0.1676   0   Good 
01107038 HS214_r17c07_Dep04Ch26_F04/1/06/1    36.04     0.67      90.00     0.00  -0.5556   4   Led 
01107038 HS215_r17c08_Dep04Ch27_F04/1/07/1    12.51     0.70     160.20    22.54  -0.1714   0   Good 
01107038 HS225_r18c05_Dep04Ch28_F04/1/04/0    26.36     0.67    2911.20    73.96   0.0082   0   Good 
01107038 HS226_r18c06_Dep04Ch29_F04/1/05/0    64.85     0.68    4128.60   103.47   0.0130   0   Good 
01107038 HS227_r18c07_Dep04Ch30_F04/1/06/0    30.61     0.68    1224.60    40.78  -0.0075   0   Good 
01107038 HS228_r18c08_Dep04Ch31_F04/1/07/0    34.25     0.66    3865.20    95.50   0.0118   0   Good 
01107038 HS138_r11c09_Dep05Ch00_F08/1/08/1    86.26     0.62     944.40    40.80  -0.0097   0   Good 
01107038 HS139_r11c10_Dep05Ch01_F08/1/09/1    73.95     0.58      88.20    10.24  -0.4508   4   Led 
01107038 HS140_r11c11_Dep05Ch02_F08/1/10/1    69.61     0.60     218.40    20.82  -0.1336   0   Good 
01107038 HS141_r11c12_Dep05Ch03_F08/1/11/1    63.85     0.62     452.40    22.32  -0.0612   0   Good 
01107038 HS151_r12c09_Dep05Ch04_F08/1/08/0   107.30     0.60    2385.00    63.14   0.0055   0   Good 
01107038 HS152_r12c10_Dep05Ch05_F08/1/09/0    69.29     0.58     362.40    31.08  -0.0522   0   Good 
01107038 HS153_r12c11_Dep05Ch06_F08/1/10/0    57.41     0.63    4797.60   113.02   0.0131   0   Good 
01107038 HS154_r12c12_Dep05Ch07_F08/1/11/0    71.47     0.57    2818.20    72.72   0.0081   0   Good 
01107038 HS164_r13c09_Dep05Ch08_F03/0/08/1    74.25     0.56    2226.00    54.33   0.0019   0   Good 
01107038 HS165_r13c10_Dep05Ch09_F03/0/09/1    85.77     0.60    1024.80    39.05  -0.0107   0   Good 
01107038 HS166_r13c11_Dep05Ch10_F03/0/10/1   110.15     0.59    2393.40    60.53   0.0044   0   Good 
01107038 HS167_r13c12_Dep05Ch11_F03/0/11/1    56.82     0.61    2213.40    58.11   0.0037   0   Good 
01107038 HS177_r14c09_Dep05Ch12_F03/0/08/0    83.02     0.58     219.60    22.00  -0.1275   0   Good 
01107038 HS178_r14c10_Dep05Ch13_F03/0/09/0   102.82     0.61      89.40     5.97  -0.4925   4   Led 
01107038 HS179_r14c11_Dep05Ch14_F03/0/10/0    79.67     0.59     249.60    28.42  -0.0864   0   Good 
01107038 HS180_r14c12_Dep05Ch15_F03/0/11/0    85.40     0.58     175.80    29.70  -0.1154   0   Good 
01107038 HS190_r15c09_Dep05Ch16_F05/0/08/1    89.89     0.59      90.00     0.00  -0.5556   4   Led 
01107038 HS191_r15c10_Dep05Ch17_F05/0/09/1    71.17     0.58      91.80    10.24  -0.4332   4   Led 
01107038 HS192_r15c11_Dep05Ch18_F05/0/10/1   107.46     0.64      30.00     0.00  -1.6667   4   Led 
01107038 HS193_r15c12_Dep05Ch19_F05/0/11/1    66.73     0.62      30.00     0.00  -1.6667   4   Led 
01107038 HS203_r16c09_Dep05Ch20_F05/0/08/0    60.23     0.58      90.60     5.97  -0.4860   4   Led 
01107038 HS204_r16c10_Dep05Ch21_F05/0/09/0    72.40     0.60     150.60     5.97  -0.2924   0   Good 
01107038 HS205_r16c11_Dep05Ch22_F05/0/10/0    78.78     0.61      90.00     0.00  -0.5556   4   Led 
01107038 HS206_r16c12_Dep05Ch23_F05/0/11/0    59.04     0.58      75.60    25.62  -0.3224   4   Led 
01107038 HS216_r17c09_Dep05Ch24_F04/1/08/1   111.62     0.59     397.80    23.48  -0.0667   0   Good 
01107038 HS217_r17c10_Dep05Ch25_F04/1/09/1    52.60     0.62      78.00    24.00  -0.3333   4   Led 
01107038 HS218_r17c11_Dep05Ch26_F04/1/10/1   101.42     0.60     169.80    28.21  -0.1283   0   Good 
01107038 HS219_r17c12_Dep05Ch27_F04/1/11/1    82.30     0.63     270.00     8.49  -0.1538   0   Good 
01107038 HS229_r18c09_Dep05Ch28_F04/1/08/0    85.63     0.64    2125.80    53.84   0.0018   0   Good 
01107038 HS230_r18c10_Dep05Ch29_F04/1/09/0   117.45     0.60    1662.00    50.91   0.0005   0   Good 
01107038 HS231_r18c11_Dep05Ch30_F04/1/10/0    73.06     0.58    2400.60    63.78   0.0057   0   Good 
01107038 HS232_r18c12_Dep05Ch31_F04/1/11/0    79.56     0.65    1167.60    35.92  -0.0121   0   Good 
01107038 HS000_r01c01_Dep06Ch00_F06/0/00/1    87.75     0.65     145.80    15.31  -0.2379   0   Good 
01107038 HS001_r01c02_Dep06Ch01_F06/0/01/1    49.51     0.61     426.60    29.26  -0.0486   0   Good 
01107038 HS002_r01c03_Dep06Ch02_F06/0/02/1    67.02     0.64    1015.80    36.25  -0.0135   0   Good 
01107038 HS003_r01c04_Dep06Ch03_F06/0/03/1    54.26     0.62     622.20    26.37  -0.0380   0   Good 
01107038 HS013_r02c01_Dep06Ch04_F06/0/00/0    56.44     0.62     716.40    29.78  -0.0282   0   Good 
01107038 HS014_r02c02_Dep06Ch05_F06/0/01/0    82.68     0.62    1525.20    34.65  -0.0101   0   Good 
01107038 HS015_r02c03_Dep06Ch06_F06/0/02/0    71.57     0.61    1396.80    32.40  -0.0126   0   Good 
01107038 HS016_r02c04_Dep06Ch07_F06/0/03/0    45.18     0.64    2104.80    55.11   0.0024   0   Good 
01107038 HS004_r01c05_Dep06Ch08_F06/0/04/1    83.25     0.62     136.20    25.25  -0.1817   0   Good 
01107038 HS005_r01c06_Dep06Ch09_F06/0/05/1    74.43     0.66     409.20    29.25  -0.0507   0   Good 
01107038 HS006_r01c07_Dep06Ch10_F06/0/06/1    71.13     0.62      90.00     0.00  -0.5556   4   Led 
01107038 HS007_r01c08_Dep06Ch11_F06/0/07/1     0.50     0.00     466.80    29.49  -0.0439   3   Ped Prms 
01107038 HS017_r02c05_Dep06Ch12_F06/0/04/0    74.42     0.63    4687.80    99.19   0.0105   0   Good 
01107038 HS018_r02c06_Dep06Ch13_F06/0/05/0    51.13     0.63    2077.20    55.17   0.0025   0   Good 
01107038 HS019_r02c07_Dep06Ch14_F06/0/06/0    75.66     0.64    1049.40    32.31  -0.0169   0   Good 
01107038 HS020_r02c08_Dep06Ch15_F06/0/07/0    68.96     0.61    1057.20    29.73  -0.0192   0   Good 
01107038 HS008_r01c09_Dep06Ch16_F06/0/08/1    51.32     0.71     636.60    23.84  -0.0411   0   Good 
01107038 HS009_r01c10_Dep06Ch17_F06/0/09/1    54.52     0.66     351.00    28.62  -0.0609   0   Good 
01107038 HS010_r01c11_Dep06Ch18_F06/0/10/1    60.23     0.67     265.80    15.31  -0.1305   0   Good 
01107038 HS011_r01c12_Dep06Ch19_F06/0/11/1    76.44     0.69     327.00    15.59  -0.1052   0   Good 
01107038 HS021_r02c09_Dep06Ch20_F06/0/08/0    53.16     0.66    3065.40    73.53   0.0077   0   Good 
01107038 HS022_r02c10_Dep06Ch21_F06/0/09/0    71.59     0.64     369.00    28.62  -0.0579   0   Good 
01107038 HS023_r02c11_Dep06Ch22_F06/0/10/0    75.41     0.63    1211.40    38.60  -0.0094   0   Good 
01107038 HS024_r02c12_Dep06Ch23_F06/0/11/0    71.97     0.65     777.60    33.32  -0.0215   0   Good 
01107038 HS234_r19c01_Dep07Ch00_F07/0/00/1    79.25     0.62     286.80    26.94  -0.0804   0   Good 
01107038 HS235_r19c02_Dep07Ch01_F07/0/01/1    28.11     0.60    1616.40    46.72  -0.0020   0   Good 
01107038 HS236_r19c03_Dep07Ch02_F07/0/02/1    89.74     0.64    1676.40    48.24  -0.0011   0   Good 
01107038 HS237_r19c04_Dep07Ch03_F07/0/03/1    72.06     0.66    2059.80    53.70   0.0018   0   Good 
01107038 HS247_r20c01_Dep07Ch04_F07/0/00/0    62.97     0.61      90.00     0.00  -0.5556   4   Led 
01107038 HS248_r20c02_Dep07Ch05_F07/0/01/0    44.80     0.60     687.00    34.34  -0.0228   0   Good 
01107038 HS249_r20c03_Dep07Ch06_F07/0/02/0    61.25     0.63     150.00     0.00  -0.3333   0   Good 
01107038 HS250_r20c04_Dep07Ch07_F07/0/03/0    61.89     0.62     245.40    29.51  -0.0835   0   Good 
01107038 HS238_r19c05_Dep07Ch08_F07/0/04/1    91.48     0.59    2325.60    58.55   0.0037   0   Good 
01107038 HS239_r19c06_Dep07Ch09_F07/0/05/1    88.36     0.62    1920.00    47.62  -0.0012   0   Good 
01107038 HS240_r19c07_Dep07Ch10_F07/0/06/1    68.86     0.63    1575.00    54.58   0.0029   0   Good 
01107038 HS241_r19c08_Dep07Ch11_F07/0/07/1    48.60     0.64    1231.20    37.93  -0.0098   0   Good 
01107038 HS251_r20c05_Dep07Ch12_F07/0/04/0    71.82     0.60     489.00    28.62  -0.0437   0   Good 
01107038 HS252_r20c06_Dep07Ch13_F07/0/05/0    83.20     0.66     543.00    31.03  -0.0349   0   Good 
01107038 HS253_r20c07_Dep07Ch14_F07/0/06/0   107.43     0.64     183.00    29.85  -0.1101   0   Good 
01107038 HS254_r20c08_Dep07Ch15_F07/0/07/0    45.87     0.62     659.40    33.40  -0.0252   0   Good 
01107038 HS242_r19c09_Dep07Ch16_F07/0/08/1    82.69     0.67    2181.60    59.41   0.0043   0   Good 
01107038 HS243_r19c10_Dep07Ch17_F07/0/09/1    80.21     0.64     329.40     5.97  -0.1337   0   Good 
01107038 HS244_r19c11_Dep07Ch18_F07/0/10/1    74.96     0.65    1144.20    38.19  -0.0103   0   Good 
01107038 HS245_r19c12_Dep07Ch19_F07/0/11/1    78.11     0.64    2238.00    63.50   0.0060   0   Good 
01107038 HS255_r20c09_Dep07Ch20_F07/0/08/0    63.20     0.62     293.40    29.26  -0.0707   0   Good 
01107038 HS256_r20c10_Dep07Ch21_F07/0/09/0    56.65     0.66     283.20    26.26  -0.0838   0   Good 
