run      name                                   ped   pedrms        led   ledrms  rms/led   flags
01107039 HS072_r06c08_Dep01Ch15_F02/0/07/0    34.80     0.68     203.40    18.77  -0.1535   0   Good 
01107039 HS082_r07c05_Dep01Ch16_F01/1/04/1    67.76     0.63     835.20    38.12  -0.0142   0   Good 
01107039 HS083_r07c06_Dep01Ch17_F01/1/05/1    67.05     0.62    1528.80    52.98   0.0019   0   Good 
01107039 HS084_r07c07_Dep01Ch18_F01/1/06/1    51.31     0.70     262.20    20.18  -0.1137   0   Good 
01107039 HS085_r07c08_Dep01Ch19_F01/1/07/1     6.64     0.71     521.40    25.02  -0.0479   0   Good 
01107039 HS095_r08c05_Dep01Ch20_F01/1/04/0    55.78     0.65    4169.40    97.30   0.0113   0   Good 
01107039 HS096_r08c06_Dep01Ch21_F01/1/05/0    94.70     0.69    7465.80   160.61   0.0148   0   Good 
01107039 HS097_r08c07_Dep01Ch22_F01/1/06/0    68.51     0.67    1457.40    46.70  -0.0023   0   Good 
01107039 HS098_r08c08_Dep01Ch23_F01/1/07/0    67.80     0.65    3660.00    89.60   0.0108   0   Good 
01107039 HS108_r09c05_Dep01Ch24_F08/0/04/1    32.28     0.68    6417.60   136.40   0.0135   0   Good 
01107039 HS109_r09c06_Dep01Ch25_F08/0/05/1    34.17     0.68   11988.60   185.26   0.0113   0   Good 
01107039 HS110_r09c07_Dep01Ch26_F08/0/06/1    55.30     0.66    2354.40    59.17   0.0039   0   Good 
01107039 HS111_r09c08_Dep01Ch27_F08/0/07/1    33.60     0.70    4891.80   123.39   0.0150   0   Good 
01107039 HS121_r10c05_Dep01Ch28_F08/0/04/0    68.66     0.68    1195.20    45.04  -0.0041   0   Good 
01107039 HS122_r10c06_Dep01Ch29_F08/0/05/0    35.70     0.67     831.60    36.52  -0.0162   0   Good 
01107039 HS123_r10c07_Dep01Ch30_F08/0/06/0    15.84     0.72     572.40    26.73  -0.0407   0   Good 
01107039 HS124_r10c08_Dep01Ch31_F08/0/07/0    36.47     0.67     627.60    29.30  -0.0330   0   Good 
01107039 HS034_r03c09_Dep02Ch00_F00/0/08/1    89.94     0.63   10874.40   221.69   0.0158   0   Good 
01107039 HS035_r03c10_Dep02Ch01_F00/0/09/1    54.78     0.61    3375.60    81.00   0.0092   0   Good 
01107039 HS036_r03c11_Dep02Ch02_F00/0/10/1    60.76     0.64    7133.40   172.21   0.0171   0   Good 
01107039 HS037_r03c12_Dep02Ch03_F00/0/11/1    63.43     0.64    2920.80    75.60   0.0088   0   Good 
01107039 HS047_r04c09_Dep02Ch04_F00/0/08/0    45.19     0.63     791.40    33.62  -0.0207   0   Good 
01107039 HS048_r04c10_Dep02Ch05_F00/0/09/0    92.70     0.52      30.00     0.00  -1.6667   4   Led 
01107039 HS049_r04c11_Dep02Ch06_F00/0/10/0    57.16     0.66     709.20    33.81  -0.0228   0   Good 
01107039 HS050_r04c12_Dep02Ch07_F00/0/11/0    73.19     0.61     929.40    35.49  -0.0156   0   Good 
01107039 HS060_r05c09_Dep02Ch08_F02/0/08/1   104.72     0.64     268.20    15.77  -0.1276   0   Good 
01107039 HS061_r05c10_Dep02Ch09_F02/0/09/1    85.46     0.58     256.20    26.64  -0.0912   0   Good 
01107039 HS062_r05c11_Dep02Ch10_F02/0/10/1    77.20     0.59     129.00    28.62  -0.1658   0   Good 
01107039 HS063_r05c12_Dep02Ch11_F02/0/11/1    40.75     0.66     116.40    29.78  -0.1737   0   Good 
01107039 HS073_r06c09_Dep02Ch12_F02/0/08/0    53.53     0.62     382.20    26.37  -0.0618   0   Good 
01107039 HS074_r06c10_Dep02Ch13_F02/0/09/0    79.85     0.67     269.40    13.40  -0.1358   0   Good 
01107039 HS075_r06c11_Dep02Ch14_F02/0/10/0    70.12     0.64     205.80    15.31  -0.1686   0   Good 
01107039 HS076_r06c12_Dep02Ch15_F02/0/11/0    79.76     0.58     278.40    22.48  -0.0988   0   Good 
01107039 HS086_r07c09_Dep02Ch16_F01/1/08/1    71.00     0.65     813.60    31.54  -0.0227   0   Good 
01107039 HS087_r07c10_Dep02Ch17_F01/1/09/1    62.10     0.68     309.00    28.62  -0.0692   0   Good 
01107039 HS088_r07c11_Dep02Ch18_F01/1/10/1    84.52     0.69     471.00    28.62  -0.0454   0   Good 
01107039 HS089_r07c12_Dep02Ch19_F01/1/11/1    61.86     0.70     436.80    26.26  -0.0543   0   Good 
01107039 HS099_r08c09_Dep02Ch20_F01/1/08/0    67.35     0.65    3697.80    97.36   0.0128   0   Good 
01107039 HS100_r08c10_Dep02Ch21_F01/1/09/0    64.55     0.65    1510.20    44.94  -0.0033   0   Good 
01107039 HS101_r08c11_Dep02Ch22_F01/1/10/0    56.63     0.64    5098.20    91.57   0.0082   0   Good 
01107039 HS102_r08c12_Dep02Ch23_F01/1/11/0    67.01     0.66    5509.20    84.80   0.0063   0   Good 
01107039 HS112_r09c09_Dep02Ch24_F08/0/08/1    58.92     0.66    6696.00   150.00   0.0149   0   Good 
01107039 HS113_r09c10_Dep02Ch25_F08/0/09/1    46.18     0.63    2119.80    58.21   0.0039   0   Good 
01107039 HS114_r09c11_Dep02Ch26_F08/0/10/1    73.60     0.64    4548.60    87.65   0.0083   0   Good 
01107039 HS115_r09c12_Dep02Ch27_F08/0/11/1    51.40     0.66    3230.40    62.48   0.0039   0   Good 
01107039 HS125_r10c09_Dep02Ch28_F08/0/08/0    73.17     0.67     576.60    25.31  -0.0428   0   Good 
01107039 HS126_r10c10_Dep02Ch29_F08/0/09/0    52.34     0.68     814.20    37.23  -0.0157   0   Good 
01107039 HS127_r10c11_Dep02Ch30_F08/0/10/0    85.07     0.62    1052.40    35.92  -0.0134   0   Good 
01107039 HS128_r10c12_Dep02Ch31_F08/0/11/0    64.75     0.66     968.40    39.36  -0.0110   0   Good 
01107039 HS130_r11c01_Dep03Ch00_F08/1/00/1    71.50     0.60     291.00    28.62  -0.0735   0   Good 
01107039 HS131_r11c02_Dep03Ch01_F08/1/01/1    87.15     0.59     782.40    34.38  -0.0200   0   Good 
01107039 HS132_r11c03_Dep03Ch02_F08/1/02/1    70.16     0.61    1170.00    44.09  -0.0051   0   Good 
01107039 HS133_r11c04_Dep03Ch03_F08/1/03/1    87.54     0.59     406.20    27.96  -0.0543   0   Good 
01107039 HS143_r12c01_Dep03Ch04_F08/1/00/0    70.40     0.61    1345.80    51.09   0.0008   0   Good 
01107039 HS144_r12c02_Dep03Ch05_F08/1/01/0    38.92     0.62    5165.40   133.92   0.0162   0   Good 
01107039 HS145_r12c03_Dep03Ch06_F08/1/02/0    51.46     0.61    5015.40   125.88   0.0151   0   Good 
01107039 HS146_r12c04_Dep03Ch07_F08/1/03/0    56.85     0.58    2781.60    81.84   0.0114   0   Good 
01107039 HS156_r13c01_Dep03Ch08_F03/0/00/1    73.73     0.57    1270.20    43.31  -0.0053   0   Good 
01107039 HS157_r13c02_Dep03Ch09_F03/0/01/1    67.72     0.58    8474.40   199.11   0.0176   0   Good 
01107039 HS158_r13c03_Dep03Ch10_F03/0/02/1    95.25     0.62    5467.20   136.50   0.0158   0   Good 
01107039 HS159_r13c04_Dep03Ch11_F03/0/03/1    62.04     0.60    1670.40    48.16  -0.0011   0   Good 
01107039 HS169_r14c01_Dep03Ch12_F03/0/00/0    68.42     0.62     105.60    26.32  -0.2243   0   Good 
01107039 HS170_r14c02_Dep03Ch13_F03/0/01/0    85.48     0.60     772.20    40.39  -0.0124   0   Good 
01107039 HS171_r14c03_Dep03Ch14_F03/0/02/0    60.66     0.63     882.60    35.29  -0.0167   0   Good 
01107039 HS172_r14c04_Dep03Ch15_F03/0/03/0    76.93     0.61     318.60    25.02  -0.0784   0   Good 
01107039 HS182_r15c01_Dep03Ch16_F05/0/00/1   112.77     0.59     129.60    28.42  -0.1665   0   Good 
01107039 HS183_r15c02_Dep03Ch17_F05/0/01/1    51.47     0.59     134.40    26.32  -0.1762   0   Good 
01107039 HS184_r15c03_Dep03Ch18_F05/0/02/1    88.58     0.59     207.00    17.75  -0.1558   0   Good 
01107039 HS185_r15c04_Dep03Ch19_F05/0/03/1    53.28     0.65     334.80    18.36  -0.0945   0   Good 
01107039 HS195_r16c01_Dep03Ch20_F05/0/00/0    48.36     0.60     170.40    28.42  -0.1266   0   Good 
01107039 HS196_r16c02_Dep03Ch21_F05/0/01/0    47.04     0.63     210.00    14.70  -0.1681   0   Good 
01107039 HS197_r16c03_Dep03Ch22_F05/0/02/0    97.73     0.62     231.60    28.80  -0.0915   0   Good 
01107039 HS198_r16c04_Dep03Ch23_F05/0/03/0    78.11     0.62     173.40    29.26  -0.1196   0   Good 
01107039 HS208_r17c01_Dep03Ch24_F04/1/00/1    82.07     0.57     255.60    25.62  -0.0954   0   Good 
01107039 HS209_r17c02_Dep03Ch25_F04/1/01/1   113.56     0.65     571.20    29.37  -0.0361   0   Good 
01107039 HS210_r17c03_Dep03Ch26_F04/1/02/1    72.80     0.63    1456.80    46.15  -0.0026   0   Good 
01107039 HS211_r17c04_Dep03Ch27_F04/1/03/1    65.55     0.72     424.80    30.81  -0.0452   0   Good 
01107039 HS221_r18c01_Dep03Ch28_F04/1/00/0    82.76     0.62    1006.80    34.03  -0.0159   0   Good 
01107039 HS222_r18c02_Dep03Ch29_F04/1/01/0    70.99     0.62    3442.80    76.50   0.0077   0   Good 
01107039 HS223_r18c03_Dep03Ch30_F04/1/02/0    83.27     0.60    6843.00   147.55   0.0143   0   Good 
01107039 HS224_r18c04_Dep03Ch31_F04/1/03/0    75.69     0.67    1625.40    48.81  -0.0007   0   Good 
01107039 HS134_r11c05_Dep04Ch00_F08/1/04/1    39.86     0.68     819.00    28.62  -0.0261   0   Good 
01107039 HS135_r11c06_Dep04Ch01_F08/1/05/1    51.97     0.58      30.00     0.00  -1.6667   4   Led 
01107039 HS136_r11c07_Dep04Ch02_F08/1/06/1    88.94     0.70     330.60    17.99  -0.0968   0   Good 
01107039 HS137_r11c08_Dep04Ch03_F08/1/07/1    26.69     0.69     651.00    33.27  -0.0257   0   Good 
01107039 HS147_r12c05_Dep04Ch04_F08/1/04/0    29.10     0.66    5944.80   133.41   0.0140   0   Good 
01107039 HS148_r12c06_Dep04Ch05_F08/1/05/0    58.95     0.68    6851.40   145.91   0.0140   0   Good 
01107039 HS149_r12c07_Dep04Ch06_F08/1/06/0    11.40     0.70    2299.80    70.00   0.0087   0   Good 
01107039 HS150_r12c08_Dep04Ch07_F08/1/07/0    61.99     0.68    6429.60   149.93   0.0155   0   Good 
01107039 HS160_r13c05_Dep04Ch08_F03/0/04/1   102.54     0.66    4799.40   110.14   0.0125   0   Good 
01107039 HS161_r13c06_Dep04Ch09_F03/0/05/1    63.31     0.61    6003.60   145.08   0.0158   0   Good 
01107039 HS162_r13c07_Dep04Ch10_F03/0/06/1    59.30     0.66    1920.60    62.06   0.0063   0   Good 
01107039 HS163_r13c08_Dep04Ch11_F03/0/07/1    39.06     0.67    3861.60    88.60   0.0100   0   Good 
01107039 HS173_r14c05_Dep04Ch12_F03/0/04/0    20.08     0.71    1064.40    43.37  -0.0062   0   Good 
01107039 HS174_r14c06_Dep04Ch13_F03/0/05/0    47.47     0.69    1054.80    41.29  -0.0083   0   Good 
01107039 HS175_r14c07_Dep04Ch14_F03/0/06/0    76.82     0.69     335.40    19.15  -0.0920   0   Good 
01107039 HS176_r14c08_Dep04Ch15_F03/0/07/0    91.65     0.61     861.00    32.17  -0.0207   0   Good 
01107039 HS186_r15c05_Dep04Ch16_F05/0/04/1    63.66     0.68     420.60    32.31  -0.0421   0   Good 
01107039 HS187_r15c06_Dep04Ch17_F05/0/05/1  2449.61     0.85     169.20    27.99  -0.1301   1   Ped 
01107039 HS188_r15c07_Dep04Ch18_F05/0/06/1    66.47     0.69     195.60    25.62  -0.1246   0   Good 
01107039 HS189_r15c08_Dep04Ch19_F05/0/07/1    78.06     0.73     277.20    21.26  -0.1037   0   Good 
01107039 HS199_r16c05_Dep04Ch20_F05/0/04/0    35.62     0.71     332.40    18.82  -0.0938   0   Good 
01107039 HS200_r16c06_Dep04Ch21_F05/0/05/0    84.68     0.68     219.60    22.00  -0.1275   0   Good 
01107039 HS201_r16c07_Dep04Ch22_F05/0/06/0    71.07     0.71     189.60    28.42  -0.1138   0   Good 
01107039 HS202_r16c08_Dep04Ch23_F05/0/07/0    12.18     0.73     210.00    12.00  -0.1810   0   Good 
01107039 HS212_r17c05_Dep04Ch24_F04/1/04/1    53.24     0.68     693.60    29.17  -0.0300   0   Good 
01107039 HS213_r17c06_Dep04Ch25_F04/1/05/1    45.60     0.66     628.80    28.12  -0.0348   0   Good 
01107039 HS214_r17c07_Dep04Ch26_F04/1/06/1    35.83     0.69     217.20    21.26  -0.1323   0   Good 
01107039 HS215_r17c08_Dep04Ch27_F04/1/07/1    13.22     0.72     459.60    27.78  -0.0483   0   Good 
01107039 HS225_r18c05_Dep04Ch28_F04/1/04/0    26.14     0.66    6909.00   141.32   0.0132   0   Good 
01107039 HS226_r18c06_Dep04Ch29_F04/1/05/0    65.60     0.68    8049.60   166.32   0.0145   0   Good 
01107039 HS227_r18c07_Dep04Ch30_F04/1/06/0    31.53     0.70    2476.80    74.25   0.0098   0   Good 
01107039 HS228_r18c08_Dep04Ch31_F04/1/07/0    35.75     0.67    7648.20   175.23   0.0164   0   Good 
01107039 HS138_r11c09_Dep05Ch00_F08/1/08/1    86.59     0.59    1714.80    64.44   0.0084   0   Good 
01107039 HS139_r11c10_Dep05Ch01_F08/1/09/1    74.15     0.59     241.20    29.98  -0.0830   0   Good 
01107039 HS140_r11c11_Dep05Ch02_F08/1/10/1    69.69     0.56     624.00    26.15  -0.0382   0   Good 
01107039 HS141_r11c12_Dep05Ch03_F08/1/11/1    63.67     0.58    1040.40    40.45  -0.0092   0   Good 
01107039 HS151_r12c09_Dep05Ch04_F08/1/08/0   107.20     0.65    5669.40   132.13   0.0145   0   Good 
01107039 HS152_r12c10_Dep05Ch05_F08/1/09/0    69.41     0.60    1271.40    42.17  -0.0062   0   Good 
01107039 HS153_r12c11_Dep05Ch06_F08/1/10/0    57.78     0.60    9180.60   195.81   0.0159   0   Good 
01107039 HS154_r12c12_Dep05Ch07_F08/1/11/0    72.50     0.55    6867.60   158.27   0.0158   0   Good 
01107039 HS164_r13c09_Dep05Ch08_F03/0/08/1    74.81     0.62    5716.80   129.68   0.0139   0   Good 
01107039 HS165_r13c10_Dep05Ch09_F03/0/09/1    85.28     0.61    2531.40    71.85   0.0086   0   Good 
01107039 HS166_r13c11_Dep05Ch10_F03/0/10/1   110.68     0.55    5648.40   142.12   0.0163   0   Good 
01107039 HS167_r13c12_Dep05Ch11_F03/0/11/1    56.88     0.59    5519.40   121.64   0.0130   0   Good 
01107039 HS177_r14c09_Dep05Ch12_F03/0/08/0    83.28     0.59     597.60    36.42  -0.0227   0   Good 
01107039 HS178_r14c10_Dep05Ch13_F03/0/09/0   103.33     0.61     272.40    14.50  -0.1303   0   Good 
01107039 HS179_r14c11_Dep05Ch14_F03/0/10/0    79.40     0.58     634.20    28.47  -0.0340   0   Good 
01107039 HS180_r14c12_Dep05Ch15_F03/0/11/0    85.97     0.57     534.60    31.86  -0.0339   0   Good 
01107039 HS190_r15c09_Dep05Ch16_F05/0/08/1    89.80     0.61     210.60    10.37  -0.1882   0   Good 
01107039 HS191_r15c10_Dep05Ch17_F05/0/09/1    71.26     0.58     234.60    29.51  -0.0873   0   Good 
01107039 HS192_r15c11_Dep05Ch18_F05/0/10/1   107.78     0.61     148.80     8.40  -0.2796   0   Good 
01107039 HS193_r15c12_Dep05Ch19_F05/0/11/1    66.61     0.56     144.60    17.17  -0.2270   0   Good 
01107039 HS203_r16c09_Dep05Ch20_F05/0/08/0    60.31     0.61     249.60    28.42  -0.0864   0   Good 
01107039 HS204_r16c10_Dep05Ch21_F05/0/09/0    72.75     0.59     283.80    27.96  -0.0777   0   Good 
01107039 HS205_r16c11_Dep05Ch22_F05/0/10/0    79.28     0.60     260.40    22.00  -0.1075   0   Good 
01107039 HS206_r16c12_Dep05Ch23_F05/0/11/0    60.18     0.59     166.80    26.94  -0.1382   0   Good 
01107039 HS216_r17c09_Dep05Ch24_F04/1/08/1   107.02     0.55     903.00    43.58  -0.0071   0   Good 
01107039 HS217_r17c10_Dep05Ch25_F04/1/09/1    52.82     0.59     203.40    18.77  -0.1535   0   Good 
01107039 HS218_r17c11_Dep05Ch26_F04/1/10/1   101.59     0.58     494.40    27.65  -0.0452   0   Good 
01107039 HS219_r17c12_Dep05Ch27_F04/1/11/1    82.48     0.56     849.60    35.21  -0.0174   0   Good 
01107039 HS229_r18c09_Dep05Ch28_F04/1/08/0    85.94     0.60    5515.80   134.23   0.0153   0   Good 
01107039 HS230_r18c10_Dep05Ch29_F04/1/09/0   119.01     0.58    3147.60    84.82   0.0111   0   Good 
01107039 HS231_r18c11_Dep05Ch30_F04/1/10/0    73.26     0.62    6177.00   144.59   0.0153   0   Good 
01107039 HS232_r18c12_Dep05Ch31_F04/1/11/0    80.18     0.61    3504.60    89.84   0.0114   0   Good 
01107039 HS000_r01c01_Dep06Ch00_F06/0/00/1    87.12     0.66     384.00    24.74  -0.0658   0   Good 
01107039 HS001_r01c02_Dep06Ch01_F06/0/01/1    49.39     0.68    1014.60    37.08  -0.0127   0   Good 
01107039 HS002_r01c03_Dep06Ch02_F06/0/02/1    66.82     0.66    1908.60    62.18   0.0064   0   Good 
01107039 HS003_r01c04_Dep06Ch03_F06/0/03/1    52.89     0.62    1155.60    47.34  -0.0023   0   Good 
01107039 HS013_r02c01_Dep06Ch04_F06/0/00/0    56.08     0.61    1452.60    40.07  -0.0068   0   Good 
01107039 HS014_r02c02_Dep06Ch05_F06/0/01/0    82.64     0.65    4561.20    78.45   0.0062   0   Good 
01107039 HS015_r02c03_Dep06Ch06_F06/0/02/0    72.52     0.67    4164.00    75.66   0.0062   0   Good 
01107039 HS016_r02c04_Dep06Ch07_F06/0/03/0    44.74     0.68    4027.20    92.48   0.0105   0   Good 
01107039 HS004_r01c05_Dep06Ch08_F06/0/04/1    83.21     0.61     610.20    30.66  -0.0317   0   Good 
01107039 HS005_r01c06_Dep06Ch09_F06/0/05/1    74.41     0.63    1153.20    38.02  -0.0104   0   Good 
01107039 HS006_r01c07_Dep06Ch10_F06/0/06/1    72.64     0.64     371.40    27.75  -0.0599   0   Good 
01107039 HS007_r01c08_Dep06Ch11_F06/0/07/1     0.50     0.00    1296.60    46.39  -0.0028   3   Ped Prms 
01107039 HS017_r02c05_Dep06Ch12_F06/0/04/0    75.09     0.66    9747.60   197.17   0.0151   0   Good 
01107039 HS018_r02c06_Dep06Ch13_F06/0/05/0    50.54     0.67    5713.20   124.15   0.0130   0   Good 
01107039 HS019_r02c07_Dep06Ch14_F06/0/06/0    75.55     0.66    2697.60    72.71   0.0084   0   Good 
01107039 HS020_r02c08_Dep06Ch15_F06/0/07/0    68.52     0.64    4063.80    90.94   0.0101   0   Good 
01107039 HS008_r01c09_Dep06Ch16_F06/0/08/1    50.52     0.68    1607.40    48.96  -0.0006   0   Good 
01107039 HS009_r01c10_Dep06Ch17_F06/0/09/1    54.20     0.69     748.80    34.97  -0.0201   0   Good 
01107039 HS010_r01c11_Dep06Ch18_F06/0/10/1    60.39     0.64     636.00    23.24  -0.0421   0   Good 
01107039 HS011_r01c12_Dep06Ch19_F06/0/11/1    76.98     0.69     903.00    35.37  -0.0162   0   Good 
01107039 HS021_r02c09_Dep06Ch20_F06/0/08/0    52.78     0.64    7588.80   159.65   0.0144   0   Good 
01107039 HS022_r02c10_Dep06Ch21_F06/0/09/0    71.25     0.67    1563.00    45.99  -0.0026   0   Good 
01107039 HS023_r02c11_Dep06Ch22_F06/0/10/0    75.05     0.66    3664.80    91.07   0.0112   0   Good 
01107039 HS024_r02c12_Dep06Ch23_F06/0/11/0    71.73     0.62    2635.80    81.94   0.0121   0   Good 
01107039 HS234_r19c01_Dep07Ch00_F07/0/00/1    79.52     0.59     882.00    34.99  -0.0170   0   Good 
01107039 HS235_r19c02_Dep07Ch01_F07/0/01/1    28.55     0.63    4514.40   102.75   0.0117   0   Good 
01107039 HS236_r19c03_Dep07Ch02_F07/0/02/1    88.04     0.65    4893.60   116.29   0.0135   0   Good 
01107039 HS237_r19c04_Dep07Ch03_F07/0/03/1    71.59     0.61    4377.00    96.14   0.0105   0   Good 
01107039 HS247_r20c01_Dep07Ch04_F07/0/00/0    63.13     0.60     205.80    15.31  -0.1686   0   Good 
01107039 HS248_r20c02_Dep07Ch05_F07/0/01/0    44.65     0.60    1291.80    53.97   0.0031   0   Good 
01107039 HS249_r20c03_Dep07Ch06_F07/0/02/0    61.12     0.67     537.60    29.90  -0.0374   0   Good 
01107039 HS250_r20c04_Dep07Ch07_F07/0/03/0    61.55     0.62     598.20    32.26  -0.0297   0   Good 
01107039 HS238_r19c05_Dep07Ch08_F07/0/04/1    91.36     0.60    5437.20   124.50   0.0137   0   Good 
01107039 HS239_r19c06_Dep07Ch09_F07/0/05/1    87.86     0.64    4948.20   120.44   0.0142   0   Good 
01107039 HS240_r19c07_Dep07Ch10_F07/0/06/1    68.86     0.62    3229.80    81.85   0.0099   0   Good 
01107039 HS241_r19c08_Dep07Ch11_F07/0/07/1    49.38     0.64    3744.00    95.81   0.0122   0   Good 
01107039 HS251_r20c05_Dep07Ch12_F07/0/04/0    71.35     0.64    1133.40    43.18  -0.0060   0   Good 
01107039 HS252_r20c06_Dep07Ch13_F07/0/05/0    82.98     0.67    1167.00    38.30  -0.0100   0   Good 
01107039 HS253_r20c07_Dep07Ch14_F07/0/06/0   107.54     0.67     496.20    30.42  -0.0395   0   Good 
01107039 HS254_r20c08_Dep07Ch15_F07/0/07/0    46.26     0.65    1293.00    45.20  -0.0037   0   Good 
01107039 HS242_r19c09_Dep07Ch16_F07/0/08/1    82.55     0.63    5777.40   135.31   0.0148   0   Good 
01107039 HS243_r19c10_Dep07Ch17_F07/0/09/1    80.16     0.62    1560.00    47.62  -0.0015   0   Good 
01107039 HS244_r19c11_Dep07Ch18_F07/0/10/1    73.57     0.61    3273.00    90.75   0.0124   0   Good 
01107039 HS245_r19c12_Dep07Ch19_F07/0/11/1    77.88     0.66    5898.60   140.63   0.0154   0   Good 
01107039 HS255_r20c09_Dep07Ch20_F07/0/08/0    63.22     0.58     816.60    33.83  -0.0198   0   Good 
01107039 HS256_r20c10_Dep07Ch21_F07/0/09/0    56.61     0.62     660.00    31.18  -0.0285   0   Good 
01107039 HS257_r20c11_Dep07Ch22_F07/0/10/0    53.95     0.66    1350.60    51.26   0.0009   0   Good 
01107039 HS258_r20c12_Dep07Ch23_F07/0/11/0    58.18     0.61    1282.20    50.67   0.0005   0   Good 
01107039 HS012_r01c13_Dep08Ch00_F06/0/12/1    69.70     0.59     487.80    32.48  -0.0359   0   Good 
01107039 HS025_r02c13_Dep08Ch01_F06/0/12/0    64.48     0.53    1366.20    44.78  -0.0038   0   Good 
01107039 HS038_r03c13_Dep08Ch02_F00/0/12/1    78.70     0.57    1437.60    48.31  -0.0012   0   Good 
01107039 HS051_r04c13_Dep08Ch03_F00/0/12/0    62.26     0.60     244.20    29.70  -0.0831   0   Good 
01107039 HS064_r05c13_Dep08Ch04_F02/0/12/1    48.55     0.59      88.80     8.40  -0.4685   4   Led 
01107039 HS077_r06c13_Dep08Ch05_F02/0/12/0    66.67     0.60      42.60    24.44  -0.6000   4   Led 
01107039 HS090_r07c13_Dep08Ch06_F01/1/12/1    93.00     0.62     141.00    21.42  -0.2027   0   Good 
01107039 HS103_r08c13_Dep08Ch07_F01/1/12/0    54.99     0.60     511.20    22.42  -0.0540   0   Good 
01107039 HS116_r09c13_Dep08Ch08_F08/0/12/1    88.52     0.56     966.00    31.75  -0.0189   0   Good 
01107039 HS129_r10c13_Dep08Ch09_F08/0/12/0    38.41     0.55     312.00    27.50  -0.0721   0   Good 
01107039 HS142_r11c13_Dep08Ch10_F08/1/12/1    62.30     0.59     135.00    25.98  -0.1779   0   Good 
01107039 HS155_r12c13_Dep08Ch11_F08/1/12/0    79.26     0.61     817.80    31.36  -0.0228   0   Good 
01107039 HS168_r13c13_Dep08Ch12_F03/0/12/1    54.78     0.57    1383.00    47.53  -0.0018   0   Good 
01107039 HS181_r14c13_Dep08Ch13_F03/0/12/0    85.22     0.63     241.80    29.95  -0.0829   0   Good 
01107039 HS194_r15c13_Dep08Ch14_F05/0/12/1    83.24     0.62      91.20     8.40  -0.4561   4   Led 
01107039 HS207_r16c13_Dep08Ch15_F05/0/12/0    63.03     0.60      86.40    14.25  -0.4138   4   Led 
01107039 HS220_r17c13_Dep08Ch16_F04/1/12/1    82.16     0.65      90.00     0.00  -0.5556   4   Led 
01107039 HS233_r18c13_Dep08Ch17_F04/1/12/0    78.00     0.61    1060.20    31.81  -0.0172   0   Good 
01107039 HS246_r19c13_Dep08Ch18_F07/0/12/1    75.52     0.59    2305.20    71.34   0.0093   0   Good 
01107039 HS259_r20c13_Dep08Ch19_F07/0/12/0    37.48     0.63     400.20    24.08  -0.0648   0   Good 
01107039 PN000_r01c01_Dep00Ch00_F00/0/00/0    67.46     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN001_r01c02_Dep00Ch01_F00/0/00/0    42.40     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN002_r01c03_Dep00Ch02_F00/0/00/0    46.12     0.58      30.00     0.00  -1.6667   0   Good 
01107039 PN003_r01c04_Dep00Ch03_F00/0/00/0    24.12     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN004_r01c05_Dep00Ch04_F00/0/00/0    20.24     0.54      30.00     0.00  -1.6667   0   Good 
01107039 PN005_r01c06_Dep00Ch05_F00/0/00/0     9.79     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN006_r01c07_Dep00Ch06_F00/0/00/0    11.16     0.55      30.00     0.00  -1.6667   0   Good 
01107039 PN007_r01c08_Dep00Ch07_F00/0/00/0    15.13     0.55      30.00     0.00  -1.6667   0   Good 
01107039 PN008_r01c09_Dep00Ch08_F00/0/00/0    11.54     0.54      30.00     0.00  -1.6667   0   Good 
01107039 PN009_r01c10_Dep00Ch09_F00/0/00/0    24.00     0.55      30.00     0.00  -1.6667   0   Good 
01107039 PN010_r01c11_Dep00Ch10_F00/0/00/0    42.25     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN011_r01c12_Dep00Ch11_F00/0/00/0    29.87     0.57      30.00     0.00  -1.6667   0   Good 
01107039 PN012_r01c13_Dep00Ch12_F00/0/00/0    36.65     0.54      30.00     0.00  -1.6667   0   Good 
01107039 PN013_r01c14_Dep00Ch13_F00/0/00/0    22.61     0.55      30.00     0.00  -1.6667   0   Good 
01107039 PN014_r01c15_Dep00Ch14_F00/0/00/0    34.52     0.57      30.00     0.00  -1.6667   0   Good 
01107039 PN015_r01c16_Dep00Ch15_F00/0/00/0    48.41     0.53      30.00     0.00  -1.6667   0   Good 
01107039 PN016_r02c01_Dep00Ch16_F00/0/00/0    46.98     0.55      30.00     0.00  -1.6667   0   Good 
01107039 PN017_r02c02_Dep00Ch17_F00/0/00/0    29.01     0.59      30.00     0.00  -1.6667   0   Good 
01107039 PN018_r02c03_Dep00Ch18_F00/0/00/0    48.99     0.57      30.00     0.00  -1.6667   0   Good 
01107039 PN019_r02c04_Dep00Ch19_F00/0/00/0    17.19     0.61      30.00     0.00  -1.6667   0   Good 
01107039 PN020_r02c05_Dep00Ch20_F00/0/00/0    26.34     0.58      30.00     0.00  -1.6667   0   Good 
01107039 PN021_r02c06_Dep00Ch21_F00/0/00/0    16.68     0.56      30.00     0.00  -1.6667   0   Good 
01107039 PN022_r02c07_Dep00Ch22_F00/0/00/0    28.80     0.60      30.00     0.00  -1.6667   0   Good 
